uniprot_ID	reviewed	uniprot_name	protein	gene_name_long	organism	organism_id	refseq	length	locus_tag	pathway	go_ids	go_bp	localization
A0A0F6B7X4	unreviewed	A0A0F6B7X4_SALT1	Alpha-1,4 glucan phosphorylase (EC 2.4.1.1)	malP STM14_4232	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000082246.1; NZ_CP043402.1.;	797	STM14_4232	NA	GO:0005737; GO:0005980; GO:0008184; GO:0030170; GO:0102250; GO:0102499	glycogen catabolic process [GO:0005980]	unknown
A0A0F6B7X6	unreviewed	A0A0F6B7X6_SALT1	HTH-type transcriptional regulator MalT (ATP-dependent transcriptional activator MalT)	malT STM14_4234	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000907029.1; NZ_CP043402.1.;	901	STM14_4234	NA	GO:0003677; GO:0003700; GO:0005524; GO:0045893; GO:0045913	positive regulation of carbohydrate metabolic process [GO:0045913]; positive regulation of DNA-templated transcription [GO:0045893]	unknown
A0A0F6B7X9	unreviewed	A0A0F6B7X9_SALT1	RNA 3'-terminal phosphate cyclase (RNA cyclase) (RNA-3'-phosphate cyclase) (EC 6.5.1.4)	rtcA STM14_4237	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000101027.1; NZ_CP043402.1.;	339	STM14_4237	NA	GO:0003963; GO:0005524; GO:0005737; GO:0006396	RNA processing [GO:0006396]	cytoplasm
A0A0F6B7Y0	unreviewed	A0A0F6B7Y0_SALT1	3'-phosphate/5'-hydroxy nucleic acid ligase (EC 6.5.1.8)	rtcB STM14_4238	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	405	STM14_4238	NA	GO:0003909; GO:0005525; GO:0006281; GO:0008033; GO:0008452; GO:0030145; GO:0042245	DNA repair [GO:0006281]; RNA repair [GO:0042245]; tRNA processing [GO:0008033]	unknown
A0A0F6B7Y6	unreviewed	A0A0F6B7Y6_SALT1	Rhomboid protease GlpG (EC 3.4.21.105) (Intramembrane serine protease)	glpG STM14_4244	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000928699.1; NZ_CP043402.1.;	276	STM14_4244	NA	GO:0004252; GO:0005886; GO:0006508	proteolysis [GO:0006508]	inner membrane
A0A0F6B7Y7	unreviewed	A0A0F6B7Y7_SALT1	Thiosulfate sulfurtransferase GlpE (EC 2.8.1.1)	glpE STM14_4245	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000434523.1; NZ_CP043402.1.;	108	STM14_4245	NA	GO:0004792; GO:0005737; GO:0006071	glycerol metabolic process [GO:0006071]	cytoplasm
A0A0F6B7Y8	unreviewed	A0A0F6B7Y8_SALT1	Glycerol-3-phosphate dehydrogenase (EC 1.1.5.3)	glpD STM14_4246	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000448179.1; NZ_CP043402.1.;	502	STM14_4246	NA	GO:0004368; GO:0006072; GO:0009331	glycerol-3-phosphate metabolic process [GO:0006072]	unknown
A0A0F6B7Z1	unreviewed	A0A0F6B7Z1_SALT1	Glycerol dehydrogenase (EC 1.1.1.6)	gldA_1 STM14_4249	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000258838.1; NZ_CP043402.1.;	369	STM14_4249	PATHWAY: Polyol metabolism; glycerol fermentation; glycerone phosphate from glycerol (oxidative route): step 1/2. {ECO:0000256|ARBA:ARBA00037918}.	GO:0005829; GO:0006071; GO:0016614; GO:0046872	glycerol metabolic process [GO:0006071]	unknown
A0A0F6B7Z5	unreviewed	A0A0F6B7Z5_SALT1	Alpha-1,4 glucan phosphorylase (EC 2.4.1.1)	glgP STM14_4254	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000993428.1; NZ_CP043402.1.;	815	STM14_4254	NA	GO:0005737; GO:0005980; GO:0008184; GO:0030170; GO:0102250; GO:0102499	glycogen catabolic process [GO:0005980]	unknown
A0A0F6B7Z6	unreviewed	A0A0F6B7Z6_SALT1	Glycogen synthase (EC 2.4.1.21) (Starch [bacterial glycogen] synthase)	glgA STM14_4255	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001197669.1; NZ_CP043402.1.;	477	STM14_4255	PATHWAY: Glycan biosynthesis; glycogen biosynthesis. {ECO:0000256|ARBA:ARBA00004964, ECO:0000256|HAMAP-Rule:MF_00484}.	GO:0004373; GO:0005829; GO:0005978; GO:0009011; GO:0033201	glycogen biosynthetic process [GO:0005978]	unknown
A0A0F6B7Z8	unreviewed	A0A0F6B7Z8_SALT1	Glycogen debranching enzyme (EC 3.2.1.196) (Limit dextrin alpha-1,6-maltotetraose-hydrolase)	glgX STM14_4257	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000192491.1; NZ_CP043402.1.;	658	STM14_4257	PATHWAY: Glycan degradation; glycogen degradation. {ECO:0000256|HAMAP-Rule:MF_01248}.	GO:0004133; GO:0004553; GO:0005980	glycogen catabolic process [GO:0005980]	unknown
A0A0F6B805	unreviewed	A0A0F6B805_SALT1	Gluconokinase (EC 2.7.1.12)	gntK STM14_4265	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000108342.1; NZ_CP043402.1.;	177	STM14_4265	PATHWAY: Carbohydrate acid metabolism; D-gluconate degradation. {ECO:0000256|ARBA:ARBA00004875}.	GO:0005524; GO:0005737; GO:0016310; GO:0046177; GO:0046316	D-gluconate catabolic process [GO:0046177]; phosphorylation [GO:0016310]	unknown
A0A0F6B821	unreviewed	A0A0F6B821_SALT1	sn-glycerol-3-phosphate transport system permease protein UgpE	ugpE STM14_4281	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000572196.1; NZ_CP043402.1.;	281	STM14_4281	NA	GO:0005886; GO:0055085	transmembrane transport [GO:0055085]	inner membrane
A0A0F6B822	unreviewed	A0A0F6B822_SALT1	sn-glycerol-3-phosphate transport system permease protein UgpA	ugpA STM14_4282	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000099303.1; NZ_CP043402.1.;	295	STM14_4282	NA	GO:0005886; GO:0055085	transmembrane transport [GO:0055085]	inner membrane
A0A0F6B823	unreviewed	A0A0F6B823_SALT1	sn-glycerol-3-phosphate-binding periplasmic protein UgpB	ugpB STM14_4283	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000624747.1; NZ_CP043402.1.;	438	STM14_4283	NA	GO:0030288; GO:0055085; GO:0071702	organic substance transport [GO:0071702]; transmembrane transport [GO:0055085]	periplasm
A0A0F6B827	unreviewed	A0A0F6B827_SALT1	High-affinity branched-chain amino acid transport ATP-binding protein LivG (LIV-I protein G)	livG STM14_4287	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000082083.1; NZ_CP043402.1.;	255	STM14_4287	NA	GO:0005304; GO:0005524; GO:0005886; GO:0015188; GO:0015192; GO:0015808; GO:0016887; GO:0042941; GO:1903805; GO:1903806	D-alanine transmembrane transport [GO:0042941]; L-alanine transport [GO:0015808]; L-isoleucine import across plasma membrane [GO:1903806]; L-valine import across plasma membrane [GO:1903805]	unknown
A0A0F6B829	unreviewed	A0A0F6B829_SALT1	Branched-chain amino acid transporter permease subunit LivH	livH STM14_4289	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000003007.1; NZ_CP043402.1.;	308	STM14_4289	NA	GO:0005304; GO:0005886; GO:0015188; GO:0015190; GO:0015192; GO:0015808; GO:0042941; GO:0098713; GO:1903806	D-alanine transmembrane transport [GO:0042941]; L-alanine transport [GO:0015808]; L-isoleucine import across plasma membrane [GO:1903806]; leucine import across plasma membrane [GO:0098713]	inner membrane
A0A0F6B832	unreviewed	A0A0F6B832_SALT1	PanD regulatory factor	yhhK panZ STM14_4292	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000778873.1; NZ_CP043402.1.;	127	STM14_4292	NA	GO:0015940; GO:0016747; GO:0031638	pantothenate biosynthetic process [GO:0015940]; zymogen activation [GO:0031638]	unknown
A0A0F6B835	unreviewed	A0A0F6B835_SALT1	RNA polymerase sigma factor RpoH (RNA polymerase sigma-32 factor)	rpoH STM14_4295	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000159621.1; NZ_CP043402.1.;	284	STM14_4295	NA	GO:0003677; GO:0005737; GO:0006352; GO:0009408; GO:0016987	DNA-templated transcription initiation [GO:0006352]; response to heat [GO:0009408]	cytoplasm
A0A0F6B837	unreviewed	A0A0F6B837_SALT1	Cell division protein FtsX	ftsX STM14_4297	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001081707.1; NZ_CP043402.1.;	351	STM14_4297	NA	GO:0005886; GO:0007049; GO:0032153; GO:0051301	cell cycle [GO:0007049]; cell division [GO:0051301]	inner membrane
A0A0F6B838	unreviewed	A0A0F6B838_SALT1	Cell division ATP-binding protein FtsE	ftsE STM14_4298	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000617729.1; NZ_CP043402.1.;	222	STM14_4298	NA	GO:0005524; GO:0005886; GO:0007049; GO:0016887; GO:0022857; GO:0051301	cell cycle [GO:0007049]; cell division [GO:0051301]	inner membrane
A0A0F6B840	unreviewed	A0A0F6B840_SALT1	Ribosomal RNA small subunit methyltransferase D (EC 2.1.1.171)	yhhF STM14_4300	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000743277.1; NZ_CP043402.1.;	198	STM14_4300	NA	GO:0003676; GO:0052913	NA	unknown
A0A0F6B844	unreviewed	A0A0F6B844_SALT1	Zinc/cadmium/mercury/lead-transporting ATPase	zntA STM14_4304	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000106641.1; NZ_CP043402.1.;	732	STM14_4304	NA	GO:0005524; GO:0005886; GO:0015086; GO:0015662; GO:0016887; GO:0019829; GO:0046872	NA	inner membrane
A0A0F6B845	unreviewed	A0A0F6B845_SALT1	Methyl-accepting transmembrane citrate/phenol chemoreceptor	tcp STM14_4305	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000789683.1; NZ_CP043402.1.;	547	STM14_4305	NA	GO:0004888; GO:0005886; GO:0006935; GO:0007165	chemotaxis [GO:0006935]; signal transduction [GO:0007165]	inner membrane
A0A0F6B846	unreviewed	A0A0F6B846_SALT1	Sulfur carrier protein TusA (Sulfur mediator TusA) (Sulfur transfer protein TusA) (tRNA 2-thiouridine synthesizing protein A)	yhhP tusA STM14_4306	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001541054.1; NZ_CP043402.1.;	81	STM14_4306	PATHWAY: tRNA modification. {ECO:0000256|HAMAP-Rule:MF_00413}.	GO:0002143; GO:0005737; GO:0097163	tRNA wobble position uridine thiolation [GO:0002143]	cytoplasm
A0A0F6B847	unreviewed	A0A0F6B847_SALT1	Probable queuosine precursor transporter (Q precursor transporter)	yhhQ STM14_4307	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000187489.1; NZ_CP043402.1.;	221	STM14_4307	NA	GO:0005886; GO:0022857; GO:1990397	queuosine salvage [GO:1990397]	inner membrane
A0A0F6B849	unreviewed	A0A0F6B849_SALT1	Uncharacterized MFS-type transporter YhhS	yhhS STM14_4309	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	405	STM14_4309	NA	GO:0005886; GO:0022857	NA	inner membrane
A0A0F6B852	unreviewed	A0A0F6B852_SALT1	Nickel-responsive regulator	nikR STM14_4312	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001190057.1; NZ_CP043402.1.;	133	STM14_4312	NA	GO:0003700; GO:0010045; GO:0016151; GO:0043565	response to nickel cation [GO:0010045]	unknown
A0A0F6B858	unreviewed	A0A0F6B858_SALT1	Phosphate transporter	pitA STM14_4318	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000902764.1; NZ_CP043402.1.;	498	STM14_4318	NA	GO:0005315; GO:0005886; GO:0035435	phosphate ion transmembrane transport [GO:0035435]	unknown
A0A0F6B861	unreviewed	A0A0F6B861_SALT1	Dipeptide and tripeptide permease B	yhiP dtpB STM14_4321	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001098275.1; NZ_CP043402.1.;	490	STM14_4321	NA	GO:0005886; GO:0015031; GO:0015333; GO:0042937; GO:0071916	protein transport [GO:0015031]	inner membrane
A0A0F6B862	unreviewed	A0A0F6B862_SALT1	Ribosomal RNA small subunit methyltransferase J (EC 2.1.1.242) (16S rRNA m2G1516 methyltransferase) (rRNA (guanine-N(2)-)-methyltransferase)	yhiQ rsmJ STM14_4322	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001165134.1; NZ_CP043402.1.;	252	STM14_4322	NA	GO:0005737; GO:0008990	NA	cytoplasm
A0A0F6B863	unreviewed	A0A0F6B863_SALT1	oligopeptidase A (EC 3.4.24.70)	prlC STM14_4323	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000184178.1; NZ_CP043402.1.;	680	STM14_4323	NA	GO:0004222; GO:0005737; GO:0006508; GO:0006518; GO:0046872	peptide metabolic process [GO:0006518]; proteolysis [GO:0006508]	unknown
A0A0F6B864	unreviewed	A0A0F6B864_SALT1	undecaprenyl-diphosphate phosphatase (EC 3.6.1.27) (Undecaprenyl pyrophosphate phosphatase)	STM14_4324	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000766151.1; NZ_CP043402.1.;	423	STM14_4324	NA	GO:0003993; GO:0030288	NA	unknown
A0A0F6B867	unreviewed	A0A0F6B867_SALT1	Glutathione reductase	gor STM14_4327	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000160774.1; NZ_CP043402.1.;	450	STM14_4327	NA	GO:0004362; GO:0005829; GO:0006749; GO:0034599; GO:0045454; GO:0050660; GO:0050661	cell redox homeostasis [GO:0045454]; cellular response to oxidative stress [GO:0034599]; glutathione metabolic process [GO:0006749]	unknown
A0A0F6B868	unreviewed	A0A0F6B868_SALT1	Putative L-asparaginase	STM14_4328	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000702755.1; NZ_CP043402.1.;	347	STM14_4328	NA	GO:0004067; GO:0005829; GO:0006528	asparagine metabolic process [GO:0006528]	unknown
A0A0F6B869	unreviewed	A0A0F6B869_SALT1	C4-dicarboxylate transporter	STM14_4329	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000498935.1; NZ_CP043402.1.;	439	STM14_4329	NA	GO:0005886; GO:0015556	NA	inner membrane
A0A0F6B888	unreviewed	A0A0F6B888_SALT1	KDG kinase	kdgK STM14_4348	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000037583.1; NZ_CP043402.1.;	309	STM14_4348	PATHWAY: Carbohydrate acid metabolism; 2-dehydro-3-deoxy-D-gluconate degradation; D-glyceraldehyde 3-phosphate and pyruvate from 2-dehydro-3-deoxy-D-gluconate: step 1/2. {ECO:0000256|ARBA:ARBA00043951}.	GO:0005829; GO:0006974; GO:0008673; GO:0019698; GO:0042840	D-galacturonate catabolic process [GO:0019698]; D-glucuronate catabolic process [GO:0042840]; DNA damage response [GO:0006974]	unknown
A0A0F6B891	unreviewed	A0A0F6B891_SALT1	C4-dicarboxylate transport protein	dctA STM14_4351	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000858228.1; NZ_CP043402.1.;	428	STM14_4351	NA	GO:0005886; GO:0015138; GO:0015141; GO:0015366; GO:0070778	L-aspartate transmembrane transport [GO:0070778]	inner membrane
A0A0F6B893	unreviewed	A0A0F6B893_SALT1	Anti-FlhC(2)FlhD(4) factor YdiV	yhjK STM14_4353	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	657	STM14_4353	NA	GO:0007165; GO:0016020	signal transduction [GO:0007165]	unknown
A0A0F6B896	unreviewed	A0A0F6B896_SALT1	Glucanase (EC 3.2.1.-)	STM14_4356	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000988813.1; NZ_CP043402.1.;	369	STM14_4356	NA	GO:0000272; GO:0008810	polysaccharide catabolic process [GO:0000272]	unknown
A0A0F6B897	unreviewed	A0A0F6B897_SALT1	Cyclic di-GMP-binding protein (Cellulose synthase regulatory subunit)	yhjN STM14_4357	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000823813.1; NZ_CP043402.1.;	766	STM14_4357	PATHWAY: Glycan metabolism; bacterial cellulose biosynthesis. {ECO:0000256|ARBA:ARBA00005186, ECO:0000256|RuleBase:RU365021}.	GO:0005886; GO:0006011; GO:0030244	cellulose biosynthetic process [GO:0030244]; UDP-glucose metabolic process [GO:0006011]	inner membrane
A0A0F6B898	unreviewed	A0A0F6B898_SALT1	Cellulose synthase catalytic subunit [UDP-forming] (EC 2.4.1.12)	bcsA STM14_4358	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001275340.1; NZ_CP043402.1.;	874	STM14_4358	PATHWAY: Glycan metabolism; bacterial cellulose biosynthesis. {ECO:0000256|ARBA:ARBA00005186, ECO:0000256|RuleBase:RU365020}.	GO:0005886; GO:0006011; GO:0016760; GO:0030244; GO:0035438	cellulose biosynthetic process [GO:0030244]; UDP-glucose metabolic process [GO:0006011]	inner membrane
A0A0F6B8A2	reviewed	BCSE_SALT1	Cyclic di-GMP binding protein BcsE (Cellulose biosynthesis protein BcsE)	bcsE STM14_4362	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001205771.1; NZ_CP043402.1.;	523	STM14_4362	NA	GO:0030244; GO:0035438	cellulose biosynthetic process [GO:0030244]	unknown
A0A0F6B8B0	unreviewed	A0A0F6B8B0_SALT1	ABC-type dipeptide transporter (EC 7.4.2.9)	dppD STM14_4371	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001196509.1; NZ_CP043402.1.;	327	STM14_4371	NA	GO:0005524; GO:0005886; GO:0015833; GO:0016887	peptide transport [GO:0015833]	inner membrane
A0A0F6B8E2	unreviewed	A0A0F6B8E2_SALT1	Glycine--tRNA ligase beta subunit (EC 6.1.1.14) (Glycyl-tRNA synthetase beta subunit) (GlyRS)	glyS STM14_4406	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001291736.1; NZ_CP043402.1.;	689	STM14_4406	NA	GO:0004814; GO:0004820; GO:0005524; GO:0005829; GO:0006420; GO:0006426	arginyl-tRNA aminoacylation [GO:0006420]; glycyl-tRNA aminoacylation [GO:0006426]	cytoplasm
A0A0F6B8E3	unreviewed	A0A0F6B8E3_SALT1	Glycine--tRNA ligase alpha subunit (EC 6.1.1.14) (Glycyl-tRNA synthetase alpha subunit) (GlyRS)	glyQ STM14_4407	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001168551.1; NZ_CP043402.1.;	303	STM14_4407	NA	GO:0004820; GO:0005524; GO:0005829; GO:0006426	glycyl-tRNA aminoacylation [GO:0006426]	cytoplasm
A0A0F6B8E7	unreviewed	A0A0F6B8E7_SALT1	O-acetyltransferase WecH (EC 2.3.1.-)	yiaH wecH STM14_4411	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001182588.1; NZ_CP043402.1.;	331	STM14_4411	PATHWAY: Bacterial outer membrane biogenesis; enterobacterial common antigen biosynthesis. {ECO:0000256|HAMAP-Rule:MF_01949}.	GO:0005886; GO:0009246; GO:0016413	enterobacterial common antigen biosynthetic process [GO:0009246]	inner membrane
A0A0F6B8E9	unreviewed	A0A0F6B8E9_SALT1	Xylulose kinase (Xylulokinase) (EC 2.7.1.17)	xylB STM14_4413	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000275326.1; NZ_CP043402.1.;	484	STM14_4413	NA	GO:0004856; GO:0005524; GO:0005998; GO:0042732	D-xylose metabolic process [GO:0042732]; xylulose catabolic process [GO:0005998]	unknown
A0A0F6B8F0	unreviewed	A0A0F6B8F0_SALT1	Xylose isomerase (EC 5.3.1.5)	xylA STM14_4414	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001149561.1; NZ_CP043402.1.;	440	STM14_4414	NA	GO:0000287; GO:0005737; GO:0009045; GO:0042732	D-xylose metabolic process [GO:0042732]	cytoplasm
A0A0F6B8F6	unreviewed	A0A0F6B8F6_SALT1	Periplasmic alpha-amylase	malS STM14_4420	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000761305.1; NZ_CP043402.1.;	675	STM14_4420	NA	GO:0004556; GO:0005509; GO:0009313; GO:0030980; GO:0042597	alpha-glucan catabolic process [GO:0030980]; oligosaccharide catabolic process [GO:0009313]	unknown
A0A0F6B8G4	unreviewed	A0A0F6B8G4_SALT1	TRAP transporter small permease protein	yiaM STM14_4428	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000832313.1; NZ_CP043402.1.;	157	STM14_4428	NA	GO:0005886; GO:0015740; GO:0022857	C4-dicarboxylate transport [GO:0015740]	inner membrane
A0A0F6B8G5	unreviewed	A0A0F6B8G5_SALT1	TRAP transporter large permease protein	yiaN STM14_4429	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000301822.1; NZ_CP043402.1.;	425	STM14_4429	NA	GO:0005886; GO:0022857	NA	inner membrane
A0A0F6B8H0	unreviewed	A0A0F6B8H0_SALT1	L-ribulose-5-phosphate 4-epimerase (EC 5.1.3.4) (Phosphoribulose isomerase)	sgbE STM14_4434	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000893169.1; NZ_CP043402.1.;	231	STM14_4434	NA	GO:0005829; GO:0008270; GO:0008742; GO:0016832; GO:0019572	L-arabinose catabolic process [GO:0019572]	unknown
A0A0F6B8H6	unreviewed	A0A0F6B8H6_SALT1	Selenocysteine-specific elongation factor (SelB translation factor)	selB STM14_4440	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000582394.1; NZ_CP043402.1.;	616	STM14_4440	NA	GO:0000049; GO:0001514; GO:0001731; GO:0003743; GO:0003746; GO:0003924; GO:0005525; GO:0005829; GO:0016259; GO:0035368	formation of translation preinitiation complex [GO:0001731]; selenocysteine incorporation [GO:0001514]; selenocysteine metabolic process [GO:0016259]	cytoplasm
A0A0F6B8H9	unreviewed	A0A0F6B8H9_SALT1	PTS system mannitol-specific EIICBA component (EC 2.7.1.197) (EIICBA-Mtl)	mtlA STM14_4443	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000093287.1; NZ_CP043402.1.;	638	STM14_4443	NA	GO:0005886; GO:0009401; GO:0022872; GO:0090563	phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]	inner membrane
A0A0F6B8I0	unreviewed	A0A0F6B8I0_SALT1	Mannitol-1-phosphate 5-dehydrogenase (EC 1.1.1.17)	mtlD STM14_4444	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	387	STM14_4444	NA	GO:0005829; GO:0008926; GO:0009026; GO:0019592; GO:0019698	D-galacturonate catabolic process [GO:0019698]; mannitol catabolic process [GO:0019592]	unknown
A0A0F6B8I7	unreviewed	A0A0F6B8I7_SALT1	L-lactate permease	lldP STM14_4451	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001055305.1; NZ_CP043402.1.;	551	STM14_4451	NA	GO:0005886; GO:0015129; GO:0015295	NA	inner membrane
A0A0F6B8I9	unreviewed	A0A0F6B8I9_SALT1	L-lactate dehydrogenase (EC 1.1.-.-)	lldD STM14_4453	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000586988.1; NZ_CP043402.1.;	396	STM14_4453	NA	GO:0004459; GO:0005886; GO:0010181; GO:0019516	lactate oxidation [GO:0019516]	inner membrane
A0A0F6B8J3	unreviewed	A0A0F6B8J3_SALT1	Putative mandelate racemase	STM14_4457	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001218249.1; NZ_CP043402.1.;	398	STM14_4457	NA	GO:0000287; GO:0008867; GO:0009063; GO:0016052; GO:1990594	amino acid catabolic process [GO:0009063]; carbohydrate catabolic process [GO:0016052]	unknown
A0A0F6B8J5	unreviewed	A0A0F6B8J5_SALT1	Serine acetyltransferase (EC 2.3.1.30)	cysE STM14_4459	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001112113.1; NZ_CP043402.1.;	273	STM14_4459	PATHWAY: Amino-acid biosynthesis; L-cysteine biosynthesis; L-cysteine from L-serine: step 1/2. {ECO:0000256|ARBA:ARBA00004876}.	GO:0005829; GO:0006535; GO:0009001	cysteine biosynthetic process from serine [GO:0006535]	cytoplasm
A0A0F6B8J7	unreviewed	A0A0F6B8J7_SALT1	Protein-export protein SecB	secB STM14_4461	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000003370.1; NZ_CP043402.1.;	155	STM14_4461	NA	GO:0005737; GO:0006457; GO:0015031; GO:0051082; GO:0051262	protein folding [GO:0006457]; protein tetramerization [GO:0051262]; protein transport [GO:0015031]	cytoplasm
A0A0F6B8J8	unreviewed	A0A0F6B8J8_SALT1	Glutaredoxin	grxC STM14_4462	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001273795.1; NZ_CP043402.1.;	83	STM14_4462	NA	GO:0005737; GO:0009263; GO:0015038; GO:0034599; GO:0045454	cell redox homeostasis [GO:0045454]; cellular response to oxidative stress [GO:0034599]; deoxyribonucleotide biosynthetic process [GO:0009263]	unknown
A0A0F6B8K1	unreviewed	A0A0F6B8K1_SALT1	Peptidase M23 domain-containing protein	yibP STM14_4465	Salmonella typhimurium 14028s / SGSC 2262	588858	NA	427	STM14_4465	NA	GO:0000920; GO:0004222	septum digestion after cytokinesis [GO:0000920]	unknown
A0A0F6B8K8	unreviewed	A0A0F6B8K8_SALT1	lipopolysaccharide heptosyltransferase II (EC 2.4.99.24)	rfaF STM14_4472	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000699196.1; NZ_CP043402.1.;	348	STM14_4472	NA	GO:0005829; GO:0008713; GO:0009244	lipopolysaccharide core region biosynthetic process [GO:0009244]	unknown
A0A0F6B8K9	unreviewed	A0A0F6B8K9_SALT1	Lipopolysaccharide heptosyltransferase 1 (EC 2.4.99.23) (ADP-heptose:lipopolysaccharide heptosyltransferase I)	rfaC STM14_4473	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001264604.1; NZ_CP043402.1.;	317	STM14_4473	PATHWAY: Bacterial outer membrane biogenesis; LPS core biosynthesis. {ECO:0000256|ARBA:ARBA00004713}.	GO:0005829; GO:0005886; GO:0008713; GO:0009244	lipopolysaccharide core region biosynthetic process [GO:0009244]	inner membrane
A0A0F6B8L8	unreviewed	A0A0F6B8L8_SALT1	Lipopolysaccharide core heptose(I) kinase (EC 2.7.1.-)	rfaP STM14_4482	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000229825.1; NZ_CP043402.1.;	265	STM14_4482	PATHWAY: Bacterial outer membrane biogenesis; LPS core biosynthesis. {ECO:0000256|PIRNR:PIRNR037318}.	GO:0005524; GO:0009244; GO:0016301; GO:0016310	lipopolysaccharide core region biosynthetic process [GO:0009244]; phosphorylation [GO:0016310]	unknown
A0A0F6B8N0	unreviewed	A0A0F6B8N0_SALT1	Nucleoid occlusion factor SlmA	slmA STM14_4494	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000818607.1; NZ_CP043402.1.;	198	STM14_4494	NA	GO:0000976; GO:0003700; GO:0005737; GO:0007049; GO:0010974; GO:0043590; GO:0051301	cell cycle [GO:0007049]; cell division [GO:0051301]; negative regulation of division septum assembly [GO:0010974]	cytoplasm
A0A0F6B8N9	unreviewed	A0A0F6B8N9_SALT1	DNA ligase B (EC 6.5.1.2) (Polydeoxyribonucleotide synthase [NAD(+)] B)	ligB STM14_4503	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_001241834.1; NZ_CP043402.1.;	561	STM14_4503	NA	GO:0003911; GO:0006260; GO:0006281	DNA repair [GO:0006281]; DNA replication [GO:0006260]	unknown
A0A0F6B8P1	unreviewed	A0A0F6B8P1_SALT1	Guanylate kinase (EC 2.7.4.8) (GMP kinase)	gmk STM14_4505	Salmonella typhimurium 14028s / SGSC 2262	588858	WP_000046969.1; NZ_CP043402.1.;	207	STM14_4505	NA	GO:0004385; GO:0005524; GO:0005829; GO:0016310	phosphorylation [GO:0016310]	cytoplasm
