uniprot_ID	reviewed	uniprot_name	protein	gene_name_long	organism	organism_id	refseq	kegg	length	locus_tag	pathway	go_ids	go_bp	localization
A0A140N9F1	unreviewed	A0A140N9F1_ECOBD	Long-chain fatty acid transport protein (Outer membrane FadL protein) (Outer membrane flp protein)	ECBD_1316	Escherichia coli B / BL21-DE3	469008	WP_001295701.1; NZ_CP081489.1.;	ebd:ECBD_1316	446	ECBD_1316	NA	GO:0015483; GO:0016020	NA	unknown
A0A140N9F2	unreviewed	A0A140N9F2_ECOBD	Tol-Pal system protein TolR	tolR ECBD_2922	Escherichia coli B / BL21-DE3	469008	WP_000090100.1; NZ_JADXDS010000037.1.;	ebd:ECBD_2922	142	ECBD_2922	NA	GO:0005886; GO:0007049; GO:0015031; GO:0022857; GO:0051301	cell cycle [GO:0007049]; cell division [GO:0051301]; protein transport [GO:0015031]	inner membrane
A0A140N9F5	unreviewed	A0A140N9F5_ECOBD	Outer membrane protein assembly factor BamB	bamB ECBD_1174	Escherichia coli B / BL21-DE3	469008	WP_001177048.1; NZ_JADXDS010000011.1.;	ebd:ECBD_1174	392	ECBD_1174	NA	GO:0009279; GO:0043165; GO:0051205	Gram-negative-bacterium-type cell outer membrane assembly [GO:0043165]; protein insertion into membrane [GO:0051205]	outer membrane
A0A140N9F8	unreviewed	A0A140N9F8_ECOBD	Protein adenylyltransferase SelO (EC 2.7.7.108)	selO ECBD_1939	Escherichia coli B / BL21-DE3	469008	WP_000175606.1; NZ_JADXDS010000003.1.;	ebd:ECBD_1939	478	ECBD_1939	NA	GO:0000287; GO:0005524; GO:0070733	NA	unknown
A0A140N9F9	unreviewed	A0A140N9F9_ECOBD	tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase)	trmD ECBD_1079	Escherichia coli B / BL21-DE3	469008	WP_000264777.1; NZ_JADXDS010000043.1.;	ebd:ECBD_1079	255	ECBD_1079	NA	GO:0002939; GO:0005829; GO:0052906	tRNA N1-guanine methylation [GO:0002939]	cytoplasm
A0A140N9G6	unreviewed	A0A140N9G6_ECOBD	Outer membrane protein assembly factor BamD	bamD ECBD_1089	Escherichia coli B / BL21-DE3	469008	WP_000197686.1; NZ_JADXDS010000043.1.;	ebd:ECBD_1089	245	ECBD_1089	NA	GO:0043165; GO:0051205; GO:1990063	Gram-negative-bacterium-type cell outer membrane assembly [GO:0043165]; protein insertion into membrane [GO:0051205]	outer membrane
A0A140N9G8	unreviewed	A0A140N9G8_ECOBD	Alkanesulfonate monooxygenase (EC 1.14.14.5) (FMNH2-dependent aliphatic sulfonate monooxygenase)	ssuD ECBD_2660	Escherichia coli B / BL21-DE3	469008	WP_000056006.1; NZ_JADXDS010000001.1.;	ebd:ECBD_2660	381	ECBD_2660	NA	GO:0008726; GO:0046306	alkanesulfonate catabolic process [GO:0046306]	unknown
A0A140N9G9	unreviewed	A0A140N9G9_ECOBD	3-oxoacyl-[acyl-carrier-protein] synthase 1 (EC 2.3.1.41) (3-oxoacyl-[acyl-carrier-protein] synthase I) (Beta-ketoacyl-ACP synthase I)	ECBD_1336	Escherichia coli B / BL21-DE3	469008	WP_000817178.1; NZ_JADXDS010000022.1.;	ebd:ECBD_1336	406	ECBD_1336	PATHWAY: Lipid metabolism; fatty acid biosynthesis. {ECO:0000256|ARBA:ARBA00005194}.	GO:0004315; GO:0005829; GO:0006633	fatty acid biosynthetic process [GO:0006633]	unknown
A0A140N9H2	unreviewed	A0A140N9H2_ECOBD	D-serine dehydratase (EC 4.3.1.18) (D-serine deaminase) (DSD)	dsdA ECBD_1306	Escherichia coli B / BL21-DE3	469008	WP_000426426.1; NZ_JADXDS010000035.1.;	ebd:ECBD_1306	442	ECBD_1306	NA	GO:0008721; GO:0009097; GO:0016836; GO:0030170; GO:0036088	D-serine catabolic process [GO:0036088]; isoleucine biosynthetic process [GO:0009097]	unknown
A0A140N9H7	unreviewed	A0A140N9H7_ECOBD	ErfK/YbiS/YcfS/YnhG family protein	ECBD_2670	Escherichia coli B / BL21-DE3	469008	WP_000925985.1; NZ_JADXDS010000001.1.;	ebd:ECBD_2670	615	ECBD_2670	PATHWAY: Cell wall biogenesis; peptidoglycan biosynthesis. {ECO:0000256|ARBA:ARBA00004752, ECO:0000256|PROSITE-ProRule:PRU01373}.	GO:0004180; GO:0009252; GO:0016740	peptidoglycan biosynthetic process [GO:0009252]	unknown
A0A140N9I1	unreviewed	A0A140N9I1_ECOBD	Dipeptide permease D	dtpD ECBD_2952	Escherichia coli B / BL21-DE3	469008	WP_001032697.1; NZ_JADXDS010000037.1.;	ebd:ECBD_2952	493	ECBD_2952	NA	GO:0005886; GO:0015031; GO:0015333; GO:0071916	protein transport [GO:0015031]	inner membrane
A0A140N9I3	unreviewed	A0A140N9I3_ECOBD	Anti-sigma-E factor RseA (Regulator of SigE) (Sigma-E anti-sigma factor RseA) (Sigma-E factor negative regulatory protein)	ECBD_1109	Escherichia coli B / BL21-DE3	469008	WP_001168459.1; NZ_JADXDS010000044.1.;	ebd:ECBD_1109	216	ECBD_1109	NA	GO:0005886; GO:0016989	NA	inner membrane
A0A140N9I5	unreviewed	A0A140N9I5_ECOBD	Dihydroneopterin triphosphate 2'-epimerase (EC 5.1.99.7) (D-erythro-7,8-dihydroneopterin triphosphate epimerase)	ECBD_1356	Escherichia coli B / BL21-DE3	469008	WP_000068457.1; NZ_JADXDS010000022.1.;	ebd:ECBD_1356	120	ECBD_1356	NA	GO:0004150; GO:0005829; GO:0006760; GO:0008719	folic acid-containing compound metabolic process [GO:0006760]	unknown
A0A140N9I8	unreviewed	A0A140N9I8_ECOBD	Fumarase D (EC 4.2.1.2)	ECBD_1970	Escherichia coli B / BL21-DE3	469008	WP_000528342.1; NZ_JADXDS010000003.1.;	ebd:ECBD_1970	69	ECBD_1970	NA	GO:0004333	NA	unknown
A0A140N9J5	unreviewed	A0A140N9J5_ECOBD	Peptide methionine sulfoxide reductase MsrB (EC 1.8.4.12) (Peptide-methionine (R)-S-oxide reductase)	msrB ECBD_1866	Escherichia coli B / BL21-DE3	469008	WP_001284618.1; NZ_JADXDS010000003.1.;	ebd:ECBD_1866	137	ECBD_1866	NA	GO:0005737; GO:0006979; GO:0008270; GO:0030091; GO:0033743	protein repair [GO:0030091]; response to oxidative stress [GO:0006979]	unknown
A0A140N9J7	unreviewed	A0A140N9J7_ECOBD	Multidrug resistance protein MdtK (Multidrug-efflux transporter)	mdtK ECBD_1980	Escherichia coli B / BL21-DE3	469008	WP_001174961.1; NZ_JADXDS010000003.1.;	ebd:ECBD_1980	457	ECBD_1980	NA	GO:0005886; GO:0006814; GO:0006855; GO:0015297; GO:0042910	sodium ion transport [GO:0006814]; xenobiotic transmembrane transport [GO:0006855]	inner membrane
A0A140N9J8	unreviewed	A0A140N9J8_ECOBD	Transketolase (EC 2.2.1.1)	ECBD_1225	Escherichia coli B / BL21-DE3	469008	WP_000087280.1; NZ_JADXDS010000011.1.;	ebd:ECBD_1225	667	ECBD_1225	NA	GO:0004802; GO:0005829; GO:0006098; GO:0046872	pentose-phosphate shunt [GO:0006098]	unknown
A0A140N9J9	unreviewed	A0A140N9J9_ECOBD	histidine kinase (EC 2.7.13.3)	ECBD_2965	Escherichia coli B / BL21-DE3	469008	WP_001301349.1; NZ_JADXDS010000033.1.;	ebd:ECBD_2965	894	ECBD_2965	NA	GO:0000155; GO:0005524; GO:0005886	NA	unknown
A0A140N9K4	unreviewed	A0A140N9K4_ECOBD	NADH-quinone oxidoreductase subunit E (NADH dehydrogenase I subunit E) (NDH-1 subunit E)	ECBD_1376	Escherichia coli B / BL21-DE3	469008	WP_000545042.1; NZ_JADXDS010000022.1.;	ebd:ECBD_1376	166	ECBD_1376	NA	GO:0003954; GO:0045272; GO:0046872; GO:0051537	NA	unknown
A0A140N9K5	unreviewed	A0A140N9K5_ECOBD	Flagellar regulator flk (Fluke)	ECBD_1338	Escherichia coli B / BL21-DE3	469008	WP_000615834.1; NZ_JADXDS010000022.1.;	ebd:ECBD_1338	331	ECBD_1338	NA	GO:0005886; GO:0010468	regulation of gene expression [GO:0010468]	inner membrane
A0A140N9L1	unreviewed	A0A140N9L1_ECOBD	nicotinamidase (EC 3.5.1.19) (Nicotinamide deamidase)	ECBD_1876	Escherichia coli B / BL21-DE3	469008	WP_001135066.1; NZ_JADXDS010000003.1.;	ebd:ECBD_1876	213	ECBD_1876	PATHWAY: Cofactor biosynthesis; nicotinate biosynthesis; nicotinate from nicotinamide: step 1/1. {ECO:0000256|ARBA:ARBA00037900}.	GO:0008936; GO:0019363; GO:0046872	pyridine nucleotide biosynthetic process [GO:0019363]	unknown
A0A140N9L2	unreviewed	A0A140N9L2_ECOBD	Leucyl/phenylalanyl-tRNA--protein transferase (EC 2.3.2.6) (L/F-transferase) (Leucyltransferase) (Phenyalanyltransferase)	aat ECBD_2710	Escherichia coli B / BL21-DE3	469008	WP_001241678.1; NZ_JADXDS010000001.1.;	ebd:ECBD_2710	234	ECBD_2710	NA	GO:0005737; GO:0008914; GO:0030163	protein catabolic process [GO:0030163]	cytoplasm
A0A140N9L4	unreviewed	A0A140N9L4_ECOBD	Flavin prenyltransferase UbiX (EC 2.5.1.129)	ubiX ECBD_1348	Escherichia coli B / BL21-DE3	469008	WP_000825700.1; NZ_JADXDS010000022.1.;	ebd:ECBD_1348	189	ECBD_1348	NA	GO:0016831; GO:0106141	NA	unknown
A0A140N9L6	unreviewed	A0A140N9L6_ECOBD	Outer membrane lipoprotein Blc	ECBD_2086	Escherichia coli B / BL21-DE3	469008	WP_000780584.1; NZ_JADXDS010000003.1.;	ebd:ECBD_2086	174	ECBD_2086	NA	GO:0000302; GO:0005737; GO:0006629; GO:0009279; GO:0015485	lipid metabolic process [GO:0006629]; response to reactive oxygen species [GO:0000302]	outer membrane
A0A140N9M1	unreviewed	A0A140N9M1_ECOBD	Glycoside hydrolase family 65 central catalytic	ECBD_2301	Escherichia coli B / BL21-DE3	469008	WP_000198030.1; NZ_JADXDS010000014.1.;	ebd:ECBD_2301	755	ECBD_2301	NA	GO:0004555; GO:0005829; GO:0005993; GO:0016757; GO:0030246; GO:0047402	trehalose catabolic process [GO:0005993]	unknown
A0A140N9N0	unreviewed	A0A140N9N0_ECOBD	Arginine transport ATP-binding protein ArtP (EC 7.4.2.1)	ECBD_2730	Escherichia coli B / BL21-DE3	469008	WP_000027205.1; NZ_JADXDS010000001.1.;	ebd:ECBD_2730	242	ECBD_2730	NA	GO:0005524; GO:0005886; GO:0015424; GO:0016887	NA	inner membrane
A0A140N9N8	unreviewed	A0A140N9N8_ECOBD	Putrescine-binding periplasmic protein	ECBD_2740	Escherichia coli B / BL21-DE3	469008	WP_000126069.1; NZ_JADXDS010000001.1.;	ebd:ECBD_2740	370	ECBD_2740	NA	GO:0015846; GO:0019808; GO:0030288	polyamine transport [GO:0015846]	periplasm
A0A140N9P2	unreviewed	A0A140N9P2_ECOBD	Endolytic peptidoglycan transglycosylase RlpA (EC 4.2.2.-)	rlpA ECBD_3018	Escherichia coli B / BL21-DE3	469008	WP_001231428.1; NZ_JADXDS010000042.1.;	ebd:ECBD_3018	362	ECBD_3018	NA	GO:0000270; GO:0005886; GO:0008932; GO:0009279; GO:0042834; GO:0071555	cell wall organization [GO:0071555]; peptidoglycan metabolic process [GO:0000270]	inner membrane
A0A140N9P8	unreviewed	A0A140N9P8_ECOBD	Dihydromonapterin reductase (EC 1.5.1.3) (EC 1.5.1.50) (Dihydrofolate reductase)	ECBD_2040	Escherichia coli B / BL21-DE3	469008	WP_000520804.1; NZ_JADXDS010000003.1.;	ebd:ECBD_2040	240	ECBD_2040	NA	GO:0006730; GO:0016491	one-carbon metabolic process [GO:0006730]	unknown
A0A140N9Q4	unreviewed	A0A140N9Q4_ECOBD	Ribonucleoside-diphosphate reductase (EC 1.17.4.1)	ECBD_1426	Escherichia coli B / BL21-DE3	469008	WP_001075164.1; NZ_JADXDS010000023.1.;	ebd:ECBD_1426	761	ECBD_1426	NA	GO:0004748; GO:0005524; GO:0005971; GO:0006260; GO:0009263	deoxyribonucleotide biosynthetic process [GO:0009263]; DNA replication [GO:0006260]	unknown
A0A140N9Q9	unreviewed	A0A140N9Q9_ECOBD	protein-N(pi)-phosphohistidine--D-fructose phosphotransferase (EC 2.7.1.202)	ECBD_1285	Escherichia coli B / BL21-DE3	469008	WP_000038456.1; NZ_JADXDS010000035.1.;	ebd:ECBD_1285	108	ECBD_1285	NA	GO:0005886; GO:0009401; GO:0022877; GO:0090563	phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]	unknown
A0A140N9R0	unreviewed	A0A140N9R0_ECOBD	Probable apo-citrate lyase phosphoribosyl-dephospho-CoA transferase (EC 2.7.7.61) (Apo-ACP nucleodityltransferase) (Holo-ACP synthase) (Holo-citrate lyase synthase)	citX ECBD_3038	Escherichia coli B / BL21-DE3	469008	WP_000550422.1; NZ_JADXDS010000058.1.;	ebd:ECBD_3038	183	ECBD_3038	NA	GO:0050519; GO:0051191	prosthetic group biosynthetic process [GO:0051191]	unknown
A0A140N9R1	unreviewed	A0A140N9R1_ECOBD	2-succinylbenzoate--CoA ligase (EC 6.2.1.26) (o-succinylbenzoyl-CoA synthetase) (OSB-CoA synthetase)	menE ECBD_1398	Escherichia coli B / BL21-DE3	469008	WP_000577625.1; NZ_JADXDS010000023.1.;	ebd:ECBD_1398	451	ECBD_1398	PATHWAY: Quinol/quinone metabolism; 1,4-dihydroxy-2-naphthoate biosynthesis; 1,4-dihydroxy-2-naphthoate from chorismate: step 5/7. {ECO:0000256|HAMAP-Rule:MF_00731}.; PATHWAY: Quinol/quinone metabolism; menaquinone biosynthesis. {ECO:0000256|HAMAP-Rule:MF_00731}.	GO:0005524; GO:0006631; GO:0008756; GO:0009234; GO:0031956	fatty acid metabolic process [GO:0006631]; menaquinone biosynthetic process [GO:0009234]	unknown
A0A140N9R2	unreviewed	A0A140N9R2_ECOBD	Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1) (AIR synthase) (AIRS) (Phosphoribosyl-aminoimidazole synthetase)	purM ECBD_1189	Escherichia coli B / BL21-DE3	469008	WP_001295474.1; NZ_JADXDS010000011.1.;	ebd:ECBD_1189	345	ECBD_1189	PATHWAY: Purine metabolism; IMP biosynthesis via de novo pathway; 5-amino-1-(5-phospho-D-ribosyl)imidazole from N(2)-formyl-N(1)-(5-phospho-D-ribosyl)glycinamide: step 2/2. {ECO:0000256|ARBA:ARBA00004686, ECO:0000256|HAMAP-Rule:MF_00741}.	GO:0004637; GO:0004641; GO:0005524; GO:0005829; GO:0006189; GO:0046084	'de novo' IMP biosynthetic process [GO:0006189]; adenine biosynthetic process [GO:0046084]	cytoplasm
A0A140N9R4	unreviewed	A0A140N9R4_ECOBD	Translation initiation factor IF-3	infC ECBD_1927	Escherichia coli B / BL21-DE3	469008	WP_001700733.1; NZ_JADXDS010000003.1.;	ebd:ECBD_1927	180	ECBD_1927	NA	GO:0003743; GO:0005829; GO:0016020; GO:0032790; GO:0043022	ribosome disassembly [GO:0032790]	cytoplasm
A0A140N9R6	unreviewed	A0A140N9R6_ECOBD	Exoribonuclease 2 (EC 3.1.13.1) (Exoribonuclease II) (RNase II) (Ribonuclease II)	rnb ECBD_2331	Escherichia coli B / BL21-DE3	469008	WP_000484965.1; NZ_JADXDS010000014.1.;	ebd:ECBD_2331	644	ECBD_2331	NA	GO:0000175; GO:0003723; GO:0005829; GO:0006402; GO:0008859	mRNA catabolic process [GO:0006402]	cytoplasm
A0A140N9R8	unreviewed	A0A140N9R8_ECOBD	Thiol:disulfide interchange protein	ECBD_3048	Escherichia coli B / BL21-DE3	469008	WP_000913828.1; NZ_JADXDS010000058.1.;	ebd:ECBD_3048	253	ECBD_3048	NA	GO:0016853; GO:0042597	NA	periplasm
A0A140N9S5	unreviewed	A0A140N9S5_ECOBD	Multidrug transporter MdfA	ECBD_2781	Escherichia coli B / BL21-DE3	469008	WP_001180089.1; NZ_JADXDS010000001.1.;	ebd:ECBD_2781	410	ECBD_2781	NA	GO:0005886; GO:0015385; GO:0046677; GO:1990961	response to antibiotic [GO:0046677]; xenobiotic detoxification by transmembrane export across the plasma membrane [GO:1990961]	inner membrane
A0A140N9S7	unreviewed	A0A140N9S7_ECOBD	Anaerobic glycerol-3-phosphate dehydrogenase subunit B (Anaerobic G-3-P dehydrogenase subunit B) (Anaerobic G3Pdhase B) (EC 1.1.5.3)	glpB ECBD_1418	Escherichia coli B / BL21-DE3	469008	WP_001209902.1; NZ_JADXDS010000023.1.;	ebd:ECBD_1418	419	ECBD_1418	PATHWAY: Polyol metabolism; glycerol degradation via glycerol kinase pathway; glycerone phosphate from sn-glycerol 3-phosphate (anaerobic route): step 1/1. {ECO:0000256|HAMAP-Rule:MF_00753}.	GO:0004368; GO:0009061; GO:0019563; GO:0046168	anaerobic respiration [GO:0009061]; glycerol catabolic process [GO:0019563]; glycerol-3-phosphate catabolic process [GO:0046168]	unknown
A0A140N9T0	unreviewed	A0A140N9T0_ECOBD	Periplasmic nitrate reductase, electron transfer subunit (Diheme cytochrome c NapB)	ECBD_1457	Escherichia coli B / BL21-DE3	469008	WP_000835177.1; NZ_JADXDS010000012.1.;	ebd:ECBD_1457	149	ECBD_1457	NA	GO:0009061; GO:0042597; GO:0046872	anaerobic respiration [GO:0009061]	periplasm
A0A140N9T3	unreviewed	A0A140N9T3_ECOBD	undecaprenyl-diphosphate phosphatase (EC 3.6.1.27) (Undecaprenyl pyrophosphate phosphatase)	ECBD_2341	Escherichia coli B / BL21-DE3	469008	WP_001256538.1; NZ_JADXDS010000014.1.;	ebd:ECBD_2341	254	ECBD_2341	NA	GO:0005886; GO:0008962; GO:0050380	NA	unknown
A0A140N9T4	unreviewed	A0A140N9T4_ECOBD	Glutathione transport system permease protein GsiC	ECBD_2792	Escherichia coli B / BL21-DE3	469008	WP_000936043.1; NZ_JADXDS010000001.1.;	ebd:ECBD_2792	306	ECBD_2792	NA	GO:0005886; GO:0055085	transmembrane transport [GO:0055085]	inner membrane
A0A140N9U8	unreviewed	A0A140N9U8_ECOBD	Efflux pump membrane transporter	ECBD_1220	Escherichia coli B / BL21-DE3	469008	WP_001273151.1; NZ_JADXDS010000011.1.;	ebd:ECBD_1220	1037	ECBD_1220	NA	GO:0005886; GO:0015562; GO:0042910	NA	inner membrane
A0A140N9V1	unreviewed	A0A140N9V1_ECOBD	Putative glutamate--cysteine ligase 2 (EC 6.3.2.2) (Gamma-glutamylcysteine synthetase 2) (GCS 2) (Gamma-GCS 2)	ECBD_3081	Escherichia coli B / BL21-DE3	469008	WP_001130654.1; NZ_JADXDS010000049.1.;	ebd:ECBD_3081	372	ECBD_3081	NA	GO:0004357; GO:0005524; GO:0042398	cellular modified amino acid biosynthetic process [GO:0042398]	unknown
A0A140N9V2	unreviewed	A0A140N9V2_ECOBD	Tryptophan synthase alpha chain (EC 4.2.1.20)	trpA ECBD_2362	Escherichia coli B / BL21-DE3	469008	WP_000443067.1; NZ_JADXDS010000008.1.;	ebd:ECBD_2362	268	ECBD_2362	PATHWAY: Amino-acid biosynthesis; L-tryptophan biosynthesis; L-tryptophan from chorismate: step 5/5. {ECO:0000256|ARBA:ARBA00004733, ECO:0000256|HAMAP-Rule:MF_00131}.	GO:0004834; GO:0005829	NA	unknown
A0A140N9V8	unreviewed	A0A140N9V8_ECOBD	Pyruvate kinase (EC 2.7.1.40)	ECBD_1969	Escherichia coli B / BL21-DE3	469008	WP_001295403.1; NZ_JADXDS010000003.1.;	ebd:ECBD_1969	470	ECBD_1969	PATHWAY: Carbohydrate degradation; glycolysis; pyruvate from D-glyceraldehyde 3-phosphate: step 5/5. {ECO:0000256|ARBA:ARBA00004997, ECO:0000256|RuleBase:RU000504}.	GO:0000287; GO:0004743; GO:0005524; GO:0005737; GO:0016301; GO:0016310; GO:0030955; GO:0032869	cellular response to insulin stimulus [GO:0032869]; phosphorylation [GO:0016310]	unknown
A0A140N9V9	unreviewed	A0A140N9V9_ECOBD	Uncharacterized MFS-type transporter YfcJ	yfcJ ECBD_1337	Escherichia coli B / BL21-DE3	469008	WP_000127751.1; NZ_JADXDS010000022.1.;	ebd:ECBD_1337	392	ECBD_1337	NA	GO:0005886; GO:0022857	NA	inner membrane
A0A140N9W9	unreviewed	A0A140N9W9_ECOBD	Nucleoside permease	ECBD_1497	Escherichia coli B / BL21-DE3	469008	WP_001329244.1; NZ_JADXDS010000012.1.;	ebd:ECBD_1497	416	ECBD_1497	NA	GO:0005886; GO:0015389; GO:0015390; GO:0015860; GO:0015864	purine nucleoside transmembrane transport [GO:0015860]; pyrimidine nucleoside transport [GO:0015864]	unknown
A0A140N9X4	unreviewed	A0A140N9X4_ECOBD	3-hydroxy-5-phosphonooxypentane-2,4-dione thiolase (EC 2.3.1.245)	lsrF ECBD_2125	Escherichia coli B / BL21-DE3	469008	WP_000774188.1; NZ_JADXDS010000015.1.;	ebd:ECBD_2125	291	ECBD_2125	NA	GO:0004332; GO:0005737; GO:0016747	NA	cytoplasm
A0A140N9X9	unreviewed	A0A140N9X9_ECOBD	Glutaredoxin	ECBD_1989	Escherichia coli B / BL21-DE3	469008	WP_000108172.1; NZ_JADXDS010000003.1.;	ebd:ECBD_1989	115	ECBD_1989	NA	GO:0015036; GO:0046872; GO:0051537	NA	unknown
A0A140N9Y1	unreviewed	A0A140N9Y1_ECOBD	Small multidrug resistance protein	ECBD_3115	Escherichia coli B / BL21-DE3	469008	WP_001070454.1; NZ_JADXDS010000030.1.;	ebd:ECBD_3115	110	ECBD_3115	NA	GO:0005886; GO:0015199; GO:0015220; GO:0015297; GO:0031460; GO:0042221	glycine betaine transport [GO:0031460]; response to chemical [GO:0042221]	inner membrane
A0A140N9Y4	unreviewed	A0A140N9Y4_ECOBD	Cysteine synthase (EC 2.5.1.47)	ECBD_1260	Escherichia coli B / BL21-DE3	469008	WP_001295461.1; NZ_JADXDS010000011.1.;	ebd:ECBD_1260	303	ECBD_1260	PATHWAY: Amino-acid biosynthesis; L-cysteine biosynthesis; L-cysteine from L-serine: step 2/2. {ECO:0000256|ARBA:ARBA00004962}.	GO:0004124; GO:0005737; GO:0006535; GO:0016829	cysteine biosynthetic process from serine [GO:0006535]	unknown
A0A140N9Y8	unreviewed	A0A140N9Y8_ECOBD	Glucans biosynthesis protein D	mdoD opgD ECBD_2215	Escherichia coli B / BL21-DE3	469008	NA	ebd:ECBD_2215	539	ECBD_2215	PATHWAY: Glycan metabolism; osmoregulated periplasmic glucan (OPG) biosynthesis. {ECO:0000256|ARBA:ARBA00005001, ECO:0000256|HAMAP-Rule:MF_01068}.	GO:0003824; GO:0030246; GO:0030288; GO:0051274	beta-glucan biosynthetic process [GO:0051274]	periplasm
A0A140N9Z5	unreviewed	A0A140N9Z5_ECOBD	Cell division protein ZipA	zipA ECBD_1270	Escherichia coli B / BL21-DE3	469008	WP_001297862.1; NZ_JADXDS010000011.1.;	ebd:ECBD_1270	328	ECBD_1270	NA	GO:0000917; GO:0005886; GO:0032153; GO:0043093	division septum assembly [GO:0000917]; FtsZ-dependent cytokinesis [GO:0043093]	inner membrane
A0A140N9Z7	unreviewed	A0A140N9Z7_ECOBD	NADH-quinone oxidoreductase subunit F (EC 7.1.1.-)	ECBD_1377	Escherichia coli B / BL21-DE3	469008	WP_000789500.1; NZ_JADXDS010000022.1.;	ebd:ECBD_1377	445	ECBD_1377	NA	GO:0008137; GO:0010181; GO:0045271; GO:0046872; GO:0048038; GO:0051287; GO:0051539	NA	unknown
A0A140N9Z8	unreviewed	A0A140N9Z8_ECOBD	Multiphosphoryl transfer protein	ECBD_1489	Escherichia coli B / BL21-DE3	469008	WP_000487267.1; NZ_JADXDS010000012.1.;	ebd:ECBD_1489	376	ECBD_1489	NA	GO:0005737; GO:0005886; GO:0009401; GO:0016301; GO:0016310; GO:0090563	phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]; phosphorylation [GO:0016310]	cytoplasm
A0A140NA00	unreviewed	A0A140NA00_ECOBD	Dipeptide and tripeptide permease A	dtpA ECBD_2009	Escherichia coli B / BL21-DE3	469008	WP_000100932.1; NZ_JADXDS010000003.1.;	ebd:ECBD_2009	500	ECBD_2009	NA	GO:0005886; GO:0015031; GO:0015333; GO:0042937; GO:0071916	protein transport [GO:0015031]	inner membrane
A0A140NA02	unreviewed	A0A140NA02_ECOBD	Nucleoside permease	ECBD_1280	Escherichia coli B / BL21-DE3	469008	WP_000376337.1; NZ_JADXDS010000035.1.;	ebd:ECBD_1280	400	ECBD_1280	NA	GO:0005886; GO:0015212; GO:0015213; GO:0015506	NA	unknown
A0A140NA09	unreviewed	A0A140NA09_ECOBD	Nitrate/nitrite transporter	ECBD_2169	Escherichia coli B / BL21-DE3	469008	WP_001207896.1; NZ_JADXDS010000015.1.;	ebd:ECBD_2169	462	ECBD_2169	NA	GO:0005886; GO:0015112; GO:0015113; GO:0042128	nitrate assimilation [GO:0042128]	inner membrane
A0A140NA12	unreviewed	A0A140NA12_ECOBD	Outer-membrane lipoprotein LolB	lolB ECBD_2412	Escherichia coli B / BL21-DE3	469008	WP_001130692.1; NZ_JADXDS010000008.1.;	ebd:ECBD_2412	207	ECBD_2412	NA	GO:0009279; GO:0015031; GO:0044874	lipoprotein localization to outer membrane [GO:0044874]; protein transport [GO:0015031]	outer membrane
A0A140NA24	unreviewed	A0A140NA24_ECOBD	Lysozyme (EC 3.2.1.17)	ECBD_2257	Escherichia coli B / BL21-DE3	469008	WP_000992105.1; NZ_JADXDS010000014.1.;	ebd:ECBD_2257	177	ECBD_2257	NA	GO:0003796; GO:0009253; GO:0016998; GO:0031640; GO:0042742	cell wall macromolecule catabolic process [GO:0016998]; defense response to bacterium [GO:0042742]; killing of cells of another organism [GO:0031640]; peptidoglycan catabolic process [GO:0009253]	unknown
A0A140NA26	unreviewed	A0A140NA26_ECOBD	Lipopolysaccharide core heptose(II)-phosphate phosphatase (EC 3.1.3.-)	ais ECBD_1407	Escherichia coli B / BL21-DE3	469008	WP_000879113.1; NZ_CP081489.1.;	ebd:ECBD_1407	200	ECBD_1407	PATHWAY: Bacterial outer membrane biogenesis; lipopolysaccharide metabolism. {ECO:0000256|HAMAP-Rule:MF_01868}.	GO:0008653; GO:0016791; GO:0042597	lipopolysaccharide metabolic process [GO:0008653]	periplasm
A0A140NA40	unreviewed	A0A140NA40_ECOBD	Acid shock protein	asr ECBD_2049	Escherichia coli B / BL21-DE3	469008	NA	ebd:ECBD_2049	102	ECBD_2049	NA	GO:0042597	NA	periplasm
A0A140NA53	unreviewed	A0A140NA53_ECOBD	Adenine phosphoribosyltransferase (APRT) (EC 2.4.2.7)	apt ECBD_3187	Escherichia coli B / BL21-DE3	469008	WP_000127356.1; NZ_JADXDS010000025.1.;	ebd:ECBD_3187	183	ECBD_3187	PATHWAY: Purine metabolism; AMP biosynthesis via salvage pathway; AMP from adenine: step 1/1. {ECO:0000256|ARBA:ARBA00004659, ECO:0000256|HAMAP-Rule:MF_00004}.	GO:0003999; GO:0005829; GO:0006166; GO:0006168; GO:0044209	adenine salvage [GO:0006168]; AMP salvage [GO:0044209]; purine ribonucleoside salvage [GO:0006166]	cytoplasm
A0A140NA57	unreviewed	A0A140NA57_ECOBD	Phosphatase NudJ (EC 3.6.1.-)	nudJ ECBD_2465	Escherichia coli B / BL21-DE3	469008	WP_000476096.1; NZ_JADXDS010000008.1.;	ebd:ECBD_2465	153	ECBD_2465	NA	GO:0004787; GO:0017110; GO:0017111	NA	unknown
