uniprot_ID	reviewed	uniprot_name	protein	gene_name_long	organism	organism_id	refseq	length	locus_tag	pathway	go_ids	go_bp	localization
Q99ZS8	reviewed	POTA_STRP1	Spermidine/putrescine import ATP-binding protein PotA (EC 7.6.2.11)	potA SPy_1102 M5005_Spy0826	Streptococcus pyogenes serotype M1	301447	NP_269259.1; NC_002737.2.;	384	SPy_1102 M5005_Spy0826	NA	GO:0005524; GO:0015417; GO:0016887; GO:0043190	NA	inner membrane
Q99ZT0	unreviewed	Q99ZT0_STRP1	tetrahydrofolate synthase (EC 6.3.2.17) (Tetrahydrofolylpolyglutamate synthase)	folC.1 SPy_1096	Streptococcus pyogenes serotype M1	301447	NP_269253.1; NC_002737.2.;	425	SPy_1096	NA	GO:0004326; GO:0005524; GO:0005829; GO:0008841; GO:0009252; GO:0046872	peptidoglycan biosynthetic process [GO:0009252]	unknown
Q99ZT1	unreviewed	Q99ZT1_STRP1	NodB homology domain-containing protein	SPy_1094	Streptococcus pyogenes serotype M1	301447	NP_269252.1; NC_002737.2.;	320	SPy_1094	NA	GO:0005975; GO:0016020; GO:0016810	carbohydrate metabolic process [GO:0005975]	unknown
Q99ZT6	unreviewed	Q99ZT6_STRP1	histidine kinase (EC 2.7.13.3)	srtK SPy_1082	Streptococcus pyogenes serotype M1	301447	NP_269244.2; NC_002737.2.;	448	SPy_1082	NA	GO:0000155; GO:0004721; GO:0005886; GO:0016036	cellular response to phosphate starvation [GO:0016036]	unknown
Q99ZU3	reviewed	UVRC_STRP1	UvrABC system protein C (Protein UvrC) (Excinuclease ABC subunit C)	uvrC SPy_1068 M5005_Spy0791	Streptococcus pyogenes serotype M1	301447	NP_269234.1; NC_002737.2.;	598	SPy_1068 M5005_Spy0791	NA	GO:0003677; GO:0005737; GO:0006289; GO:0009380; GO:0009381; GO:0009432	nucleotide-excision repair [GO:0006289]; SOS response [GO:0009432]	cytoplasm
Q99ZV6	reviewed	MSRB_STRP1	Peptide methionine sulfoxide reductase MsrB (EC 1.8.4.12) (Peptide-methionine (R)-S-oxide reductase)	msrB csrA SPy_1055 M5005_Spy0778	Streptococcus pyogenes serotype M1	301447	NP_269221.1; NC_002737.2.;	145	SPy_1055 M5005_Spy0778	NA	GO:0005737; GO:0006979; GO:0030091; GO:0033743	protein repair [GO:0030091]; response to oxidative stress [GO:0006979]	unknown
Q99ZW0	unreviewed	Q99ZW0_STRP1	CRISPR-associated endoribonuclease Cas2 (EC 3.1.-.-)	cas2 SPy_1048	Streptococcus pyogenes serotype M1	301447	NP_269217.1; NC_002737.2.;	113	SPy_1048	NA	GO:0004521; GO:0043571; GO:0046872; GO:0051607	defense response to virus [GO:0051607]; maintenance of CRISPR repeat elements [GO:0043571]	unknown
Q99ZW6	unreviewed	Q99ZW6_STRP1	Heme chaperone HemW	hemN SPy_1040	Streptococcus pyogenes serotype M1	301447	NP_269211.1; NC_002737.2.;	376	SPy_1040	NA	GO:0004109; GO:0005737; GO:0006779; GO:0046872; GO:0051539	porphyrin-containing compound biosynthetic process [GO:0006779]	cytoplasm
Q99ZX3	unreviewed	Q99ZX3_STRP1	lipoate--protein ligase (EC 6.3.1.20)	SPy_1033	Streptococcus pyogenes serotype M1	301447	NP_269204.1; NC_002737.2.;	329	SPy_1033	PATHWAY: Protein modification; protein lipoylation via exogenous pathway; protein N(6)-(lipoyl)lysine from lipoate: step 1/2. {ECO:0000256|ARBA:ARBA00005124}.; PATHWAY: Protein modification; protein lipoylation via exogenous pathway; protein N(6)-(lipoyl)lysine from lipoate: step 2/2. {ECO:0000256|ARBA:ARBA00005085}.	GO:0005524; GO:0005829; GO:0016979; GO:0017118; GO:0036211	protein modification process [GO:0036211]	unknown
Q99ZX4	unreviewed	Q99ZX4_STRP1	Extracellular hyaluronate lyase	hylA SPy_1032	Streptococcus pyogenes serotype M1	301447	NP_269203.1; NC_002737.2.;	805	SPy_1032	NA	GO:0005576; GO:0005975; GO:0016020; GO:0016829; GO:0030246	carbohydrate metabolic process [GO:0005975]	unknown
Q99ZX5	unreviewed	Q99ZX5_STRP1	Dihydrolipoyl dehydrogenase (EC 1.8.1.4)	acoL SPy_1031	Streptococcus pyogenes serotype M1	301447	NP_269202.1; NC_002737.2.;	587	SPy_1031	NA	GO:0004148; GO:0050660	NA	unknown
Q99ZX6	unreviewed	Q99ZX6_STRP1	Dihydrolipoamide acetyltransferase component of pyruvate dehydrogenase complex (EC 2.3.1.-)	acoC SPy_1029	Streptococcus pyogenes serotype M1	301447	NP_269201.1; NC_002737.2.;	469	SPy_1029	NA	GO:0004742; GO:0006086; GO:0045254	acetyl-CoA biosynthetic process from pyruvate [GO:0006086]	unknown
Q99ZX7	unreviewed	Q99ZX7_STRP1	Pyruvate dehydrogenase E1 component subunit beta (EC 1.2.4.1)	acoB SPy_1028	Streptococcus pyogenes serotype M1	301447	NP_269200.1; NC_002737.2.;	332	SPy_1028	NA	GO:0003824	NA	unknown
Q99ZY2	unreviewed	Q99ZY2_STRP1	Ribonuclease J (RNase J) (EC 3.1.-.-)	rnj SPy_1020	Streptococcus pyogenes serotype M1	301447	NP_269195.1; NC_002737.2.;	553	SPy_1020	NA	GO:0003723; GO:0004521; GO:0004534; GO:0005737; GO:0006364; GO:0008270	rRNA processing [GO:0006364]	cytoplasm
Q99ZY7	unreviewed	Q99ZY7_STRP1	Rqc2 homolog RqcH (RqcH)	fbp rqcH SPy_1013	Streptococcus pyogenes serotype M1	301447	NP_269190.1; NC_002737.2.;	550	SPy_1013	NA	GO:0000049; GO:0043023; GO:0072344; GO:1990112; GO:1990116	rescue of stalled ribosome [GO:0072344]; ribosome-associated ubiquitin-dependent protein catabolic process [GO:1990116]	unknown
Q9A045	unreviewed	Q9A045_STRP1	dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)	cpsFQ SPy_0936	Streptococcus pyogenes serotype M1	301447	NP_269129.1; NC_002737.2.;	346	SPy_0936	NA	GO:0008460; GO:0010253; GO:0010280; GO:0050377; GO:0051555	flavonol biosynthetic process [GO:0051555]; UDP-rhamnose biosynthetic process [GO:0010253]	unknown
Q9A047	unreviewed	Q9A047_STRP1	Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)	cpsFO SPy_0933	Streptococcus pyogenes serotype M1	301447	NP_269127.1; NC_002737.2.;	289	SPy_0933	NA	GO:0008879; GO:0045226; GO:0046872	extracellular polysaccharide biosynthetic process [GO:0045226]	unknown
Q9A058	unreviewed	Q9A058_STRP1	GTPase HflX (GTP-binding protein HflX)	hflX SPy_0922	Streptococcus pyogenes serotype M1	301447	NP_269116.1; NC_002737.2.;	412	SPy_0922	NA	GO:0003924; GO:0005525; GO:0005737; GO:0043022; GO:0046872	NA	cytoplasm
Q9A072	reviewed	UNG_STRP1	Uracil-DNA glycosylase (UDG) (EC 3.2.2.27)	ung SPy_0905 M5005_Spy0708	Streptococcus pyogenes serotype M1	301447	NP_269101.1; NC_002737.2.;	217	SPy_0905 M5005_Spy0708	NA	GO:0004844; GO:0005737; GO:0097510	base-excision repair, AP site formation via deaminated base removal [GO:0097510]	cytoplasm
Q9A082	unreviewed	Q9A082_STRP1	Purine nucleoside phosphorylase (EC 2.4.2.1) (Inosine-guanosine phosphorylase)	punA SPy_0892	Streptococcus pyogenes serotype M1	301447	NP_269091.1; NC_002737.2.;	269	SPy_0892	PATHWAY: Purine metabolism; purine nucleoside salvage. {ECO:0000256|ARBA:ARBA00005058, ECO:0000256|PIRNR:PIRNR000477}.	GO:0004731; GO:0005737; GO:0009116	nucleoside metabolic process [GO:0009116]	unknown
Q9A088	reviewed	ENGB_STRP1	Probable GTP-binding protein EngB	engB SPy_0886 M5005_Spy0692	Streptococcus pyogenes serotype M1	301447	NP_269085.1; NC_002737.2.;	199	SPy_0886 M5005_Spy0692	NA	GO:0000917; GO:0005525; GO:0005829; GO:0046872	division septum assembly [GO:0000917]	unknown
Q9A091	unreviewed	Q9A091_STRP1	dihydrofolate reductase (EC 1.5.1.3)	dyr SPy_0883	Streptococcus pyogenes serotype M1	301447	NP_269082.1; NC_002737.2.;	165	SPy_0883	PATHWAY: Cofactor biosynthesis; tetrahydrofolate biosynthesis; 5,6,7,8-tetrahydrofolate from 7,8-dihydrofolate: step 1/1. {ECO:0000256|ARBA:ARBA00004903}.	GO:0004146; GO:0005829; GO:0006545; GO:0046452; GO:0046654; GO:0046655; GO:0050661	dihydrofolate metabolic process [GO:0046452]; folic acid metabolic process [GO:0046655]; glycine biosynthetic process [GO:0006545]; tetrahydrofolate biosynthetic process [GO:0046654]	unknown
Q9A094	unreviewed	Q9A094_STRP1	3-hydroxy-3-methylglutaryl coenzyme A reductase (HMG-CoA reductase) (EC 1.1.1.88)	mvaS.1 SPy_0880	Streptococcus pyogenes serotype M1	301447	NP_269079.1; NC_002737.2.;	425	SPy_0880	PATHWAY: Metabolic intermediate metabolism; (R)-mevalonate degradation; (S)-3-hydroxy-3-methylglutaryl-CoA from (R)-mevalonate: step 1/1. {ECO:0000256|RuleBase:RU361219}.	GO:0004420; GO:0005778; GO:0006696; GO:0008299; GO:0015936; GO:0140643	coenzyme A metabolic process [GO:0015936]; ergosterol biosynthetic process [GO:0006696]; isoprenoid biosynthetic process [GO:0008299]	unknown
Q9A096	unreviewed	Q9A096_STRP1	phosphomevalonate kinase (EC 2.7.4.2)	mvaK2 SPy_0878	Streptococcus pyogenes serotype M1	301447	NP_269077.1; NC_002737.2.;	335	SPy_0878	PATHWAY: Isoprenoid biosynthesis; isopentenyl diphosphate biosynthesis via mevalonate pathway; isopentenyl diphosphate from (R)-mevalonate: step 2/3. {ECO:0000256|ARBA:ARBA00005017}.	GO:0004631; GO:0005524; GO:0005777; GO:0006696; GO:0010142; GO:0016310; GO:0019287	ergosterol biosynthetic process [GO:0006696]; farnesyl diphosphate biosynthetic process, mevalonate pathway [GO:0010142]; isopentenyl diphosphate biosynthetic process, mevalonate pathway [GO:0019287]; phosphorylation [GO:0016310]	unknown
Q9A097	unreviewed	Q9A097_STRP1	diphosphomevalonate decarboxylase (EC 4.1.1.33)	mvaD SPy_0877	Streptococcus pyogenes serotype M1	301447	NP_269076.1; NC_002737.2.;	314	SPy_0877	NA	GO:0004163; GO:0005524; GO:0005829; GO:0016301; GO:0016310; GO:0019287	isopentenyl diphosphate biosynthetic process, mevalonate pathway [GO:0019287]; phosphorylation [GO:0016310]	unknown
Q9A098	unreviewed	Q9A098_STRP1	Mevalonate kinase	mvaK1 SPy_0876	Streptococcus pyogenes serotype M1	301447	NP_269075.1; NC_002737.2.;	297	SPy_0876	PATHWAY: Isoprenoid biosynthesis; isopentenyl diphosphate biosynthesis via mevalonate pathway; isopentenyl diphosphate from (R)-mevalonate: step 1/3. {ECO:0000256|ARBA:ARBA00029438}.	GO:0004496; GO:0005524; GO:0005829; GO:0006695; GO:0006696; GO:0016310; GO:0019287	cholesterol biosynthetic process [GO:0006695]; ergosterol biosynthetic process [GO:0006696]; isopentenyl diphosphate biosynthetic process, mevalonate pathway [GO:0019287]; phosphorylation [GO:0016310]	unknown
Q9A099	unreviewed	Q9A099_STRP1	histidine kinase (EC 2.7.13.3)	SPy_0875	Streptococcus pyogenes serotype M1	301447	NP_269074.1; NC_002737.2.;	410	SPy_0875	NA	GO:0000155; GO:0004721; GO:0005886; GO:0016036	cellular response to phosphate starvation [GO:0016036]	unknown
Q9A0A2	unreviewed	Q9A0A2_STRP1	Secreted 5'-nucleotidase	SPy_0872	Streptococcus pyogenes serotype M1	301447	NP_269071.1; NC_002737.2.;	670	SPy_0872	NA	GO:0000166; GO:0008253; GO:0008768; GO:0009166; GO:0016020; GO:0030288; GO:0046872	nucleotide catabolic process [GO:0009166]	unknown
Q9A0A8	unreviewed	Q9A0A8_STRP1	Peptidoglycan hydrolase (EC 3.2.1.17)	mur1.2 SPy_0857	Streptococcus pyogenes serotype M1	301447	NP_269064.1; NC_002737.2.;	235	SPy_0857	NA	GO:0003796; GO:0004040; GO:0005576; GO:0008152; GO:0071973	bacterial-type flagellum-dependent cell motility [GO:0071973]; metabolic process [GO:0008152]	secreted
Q9A0A9	unreviewed	Q9A0A9_STRP1	Peptidoglycan hydrolase (EC 3.2.1.17)	mur1.1 SPy_0856	Streptococcus pyogenes serotype M1	301447	NP_269063.1; NC_002737.2.;	199	SPy_0856	NA	GO:0003796; GO:0004040; GO:0005576; GO:0008152; GO:0071973	bacterial-type flagellum-dependent cell motility [GO:0071973]; metabolic process [GO:0008152]	secreted
Q9A0B5	reviewed	FENR_STRP1	Ferredoxin--NADP reductase (FNR) (Fd-NADP(+) reductase) (EC 1.18.1.2)	SPy_0850 M5005_Spy0657	Streptococcus pyogenes serotype M1	301447	NP_269057.1; NC_002737.2.;	330	SPy_0850 M5005_Spy0657	NA	GO:0004324; GO:0004791; GO:0045454; GO:0050660; GO:0050661	cell redox homeostasis [GO:0045454]	unknown
Q9A0B6	reviewed	TRMD_STRP1	tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase)	trmD SPy_0849 M5005_Spy0656	Streptococcus pyogenes serotype M1	301447	NP_269056.1; NC_002737.2.;	243	SPy_0849 M5005_Spy0656	NA	GO:0002939; GO:0005829; GO:0052906	tRNA N1-guanine methylation [GO:0002939]	cytoplasm
Q9A0C1	unreviewed	Q9A0C1_STRP1	RNA-binding protein KhpA (KH-domain protein A)	khpA SPy_0841	Streptococcus pyogenes serotype M1	301447	NP_269050.1; NC_002737.2.;	79	SPy_0841	NA	GO:0003723; GO:0005737; GO:0008360; GO:0009252; GO:0071555	cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	cytoplasm
Q9A0C5	unreviewed	Q9A0C5_STRP1	RND efflux pump membrane fusion protein barrel-sandwich domain-containing protein	SPy_0836	Streptococcus pyogenes serotype M1	301447	NP_269045.1; NC_002737.2.;	423	SPy_0836	NA	GO:0016020; GO:0022857	NA	unknown
Q9A0D0	reviewed	PYRR_STRP1	Bifunctional protein PyrR [Includes: Pyrimidine operon regulatory protein; Uracil phosphoribosyltransferase (UPRTase) (EC 2.4.2.9)]	pyrR SPy_0830 M5005_Spy0639	Streptococcus pyogenes serotype M1	301447	NP_269040.1; NC_002737.2.;	173	SPy_0830 M5005_Spy0639	NA	GO:0003723; GO:0004845; GO:0006353	DNA-templated transcription termination [GO:0006353]	unknown
Q9A0D1	unreviewed	Q9A0D1_STRP1	Pseudouridine synthase (EC 5.4.99.-)	SPy_0827	Streptococcus pyogenes serotype M1	301447	NP_269039.1; NC_002737.2.;	296	SPy_0827	NA	GO:0000455; GO:0003723; GO:0120159	enzyme-directed rRNA pseudouridine synthesis [GO:0000455]	unknown
Q9A0D6	reviewed	RL21_STRP1	Large ribosomal subunit protein bL21 (50S ribosomal protein L21)	rplU SPy_0819 M5005_Spy0633	Streptococcus pyogenes serotype M1	301447	NP_269034.1; NC_002737.2.;	104	SPy_0819 M5005_Spy0633	NA	GO:0003735; GO:0005737; GO:0005840; GO:0006412; GO:0019843; GO:1990904	translation [GO:0006412]	unknown
Q9A0E1	unreviewed	Q9A0E1_STRP1	tetrahydrofolate synthase (EC 6.3.2.17) (Tetrahydrofolylpolyglutamate synthase)	folC.2 SPy_0814	Streptococcus pyogenes serotype M1	301447	NP_269029.1; NC_002737.2.;	422	SPy_0814	NA	GO:0004326; GO:0005524; GO:0005829; GO:0008841; GO:0009252; GO:0046872	peptidoglycan biosynthetic process [GO:0009252]	unknown
Q9A0E2	unreviewed	Q9A0E2_STRP1	Glutathione reductase (GR) (EC 1.8.1.7)	gor SPy_0813	Streptococcus pyogenes serotype M1	301447	NP_269028.1; NC_002737.2.;	450	SPy_0813	NA	GO:0004362; GO:0005829; GO:0006749; GO:0034599; GO:0045454; GO:0050660; GO:0050661	cell redox homeostasis [GO:0045454]; cellular response to oxidative stress [GO:0034599]; glutathione metabolic process [GO:0006749]	unknown
Q9A0E7	unreviewed	Q9A0E7_STRP1	Sulfatase N-terminal domain-containing protein	SPy_0807	Streptococcus pyogenes serotype M1	301447	NP_269023.1; NC_002737.2.;	736	SPy_0807	PATHWAY: Cell wall biogenesis; lipoteichoic acid biosynthesis. {ECO:0000256|ARBA:ARBA00004936}.	GO:0005886; GO:0046872	NA	inner membrane
Q9A0G3	unreviewed	Q9A0G3_STRP1	Transport permease protein	rgpCc SPy_0789	Streptococcus pyogenes serotype M1	301447	NP_269006.1; NC_002737.2.;	253	SPy_0789	NA	GO:0005886; GO:0015920; GO:0140359	lipopolysaccharide transport [GO:0015920]	inner membrane
Q9A0G6	unreviewed	Q9A0G6_STRP1	dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133)	rmlD SPy_0784	Streptococcus pyogenes serotype M1	301447	NP_269003.1; NC_002737.2.;	284	SPy_0784	PATHWAY: Carbohydrate biosynthesis; dTDP-L-rhamnose biosynthesis. {ECO:0000256|RuleBase:RU364082}.	GO:0005829; GO:0006556; GO:0008831; GO:0019305; GO:0045226; GO:0048269; GO:0048270	dTDP-rhamnose biosynthetic process [GO:0019305]; extracellular polysaccharide biosynthetic process [GO:0045226]; S-adenosylmethionine biosynthetic process [GO:0006556]	unknown
Q9A0G8	unreviewed	Q9A0G8_STRP1	RNA polymerase sigma factor SigA	rpoD sigA SPy_0782	Streptococcus pyogenes serotype M1	301447	NP_269001.1; NC_002737.2.;	369	SPy_0782	NA	GO:0003677; GO:0005737; GO:0006352; GO:0016987	DNA-templated transcription initiation [GO:0006352]	cytoplasm
Q9A0H0	unreviewed	Q9A0H0_STRP1	Large-conductance mechanosensitive channel	mscL SPy_0780	Streptococcus pyogenes serotype M1	301447	NP_268999.1; NC_002737.2.;	120	SPy_0780	NA	GO:0005886; GO:0008381	NA	inner membrane
Q9A0H4	reviewed	ADDB_STRP1	ATP-dependent helicase/deoxyribonuclease subunit B (EC 3.1.-.-) (ATP-dependent helicase/nuclease subunit RexB)	rexB SPy_0776 M5005_Spy0594	Streptococcus pyogenes serotype M1	301447	NP_268995.1; NC_002737.2.;	1071	SPy_0776 M5005_Spy0594	NA	GO:0000724; GO:0003690; GO:0004386; GO:0005524; GO:0008409; GO:0016817	double-strand break repair via homologous recombination [GO:0000724]	unknown
Q9A0H6	unreviewed	Q9A0H6_STRP1	Putative hemin import ATP-binding protein HrtA	SPy_0773	Streptococcus pyogenes serotype M1	301447	NP_268993.2; NC_002737.2.;	222	SPy_0773	NA	GO:0005524; GO:0005886; GO:0016887; GO:0022857	NA	unknown
Q9A0H7	unreviewed	Q9A0H7_STRP1	Putative hemin transport system permease protein HrtB	SPy_0772	Streptococcus pyogenes serotype M1	301447	NP_268992.1; NC_002737.2.;	358	SPy_0772	NA	GO:0005886	NA	inner membrane
Q9A0I6	reviewed	ATPE_STRP1	ATP synthase epsilon chain (ATP synthase F1 sector epsilon subunit) (F-ATPase epsilon subunit)	atpC SPy_0761 M5005_Spy0582	Streptococcus pyogenes serotype M1	301447	NP_268983.1; NC_002737.2.;	138	SPy_0761 M5005_Spy0582	NA	GO:0005524; GO:0005886; GO:0045261; GO:0046933	NA	inner membrane
Q9A0I8	reviewed	ATPG_STRP1	ATP synthase gamma chain (ATP synthase F1 sector gamma subunit) (F-ATPase gamma subunit)	atpG SPy_0759 M5005_Spy0580	Streptococcus pyogenes serotype M1	301447	NP_268981.1; NC_002737.2.;	291	SPy_0759 M5005_Spy0580	NA	GO:0005524; GO:0005886; GO:0042777; GO:0045261; GO:0046933	proton motive force-driven plasma membrane ATP synthesis [GO:0042777]	inner membrane
Q9A0J0	reviewed	ATPD_STRP1	ATP synthase subunit delta (ATP synthase F(1) sector subunit delta) (F-type ATPase subunit delta) (F-ATPase subunit delta)	atpH SPy_0757 M5005_Spy0578	Streptococcus pyogenes serotype M1	301447	NP_268979.1; NC_002737.2.;	178	SPy_0757 M5005_Spy0578	NA	GO:0005886; GO:0009772; GO:0009773; GO:0045261; GO:0046933	photosynthetic electron transport in photosystem I [GO:0009773]; photosynthetic electron transport in photosystem II [GO:0009772]	inner membrane
Q9A0J1	reviewed	ATPF_STRP1	ATP synthase subunit b (ATP synthase F(0) sector subunit b) (ATPase subunit I) (F-type ATPase subunit b) (F-ATPase subunit b)	atpF SPy_0756 M5005_Spy0577	Streptococcus pyogenes serotype M1	301447	NP_268978.1; NC_002737.2.;	164	SPy_0756 M5005_Spy0577	NA	GO:0005886; GO:0045263; GO:0046933; GO:0046961	NA	inner membrane
Q9A0J2	reviewed	ATP6_STRP1	ATP synthase subunit a (ATP synthase F0 sector subunit a) (F-ATPase subunit 6)	atpB SPy_0755 M5005_Spy0576	Streptococcus pyogenes serotype M1	301447	NP_268977.1; NC_002737.2.;	238	SPy_0755 M5005_Spy0576	NA	GO:0005886; GO:0042777; GO:0045263; GO:0046933	proton motive force-driven plasma membrane ATP synthesis [GO:0042777]	inner membrane
Q9A0J4	unreviewed	Q9A0J4_STRP1	DAGKc domain-containing protein	SPy_0752	Streptococcus pyogenes serotype M1	301447	NP_268975.1; NC_002737.2.;	340	SPy_0752	NA	GO:0004143; GO:0005524; GO:0005886; GO:0008654; GO:0016310	phospholipid biosynthetic process [GO:0008654]; phosphorylation [GO:0016310]	unknown
Q9A0K5	unreviewed	Q9A0K5_STRP1	Extracellular matrix binding protein	epf SPy_0737	Streptococcus pyogenes serotype M1	301447	NP_268962.1; NC_002737.2.;	2045	SPy_0737	NA	GO:0016020	NA	unknown
Q9A0K9	reviewed	EZRA_STRP1	Septation ring formation regulator EzrA	ezrA SPy_0728 M5005_Spy0554	Streptococcus pyogenes serotype M1	301447	NP_268957.1; NC_002737.2.;	574	SPy_0728 M5005_Spy0554	NA	GO:0000917; GO:0000921; GO:0005886; GO:0005940	division septum assembly [GO:0000917]; septin ring assembly [GO:0000921]	inner membrane
Q9A0L7	unreviewed	Q9A0L7_STRP1	Tagatose-6-phosphate aldose/ketose isomerase	agaS SPy_0716	Streptococcus pyogenes serotype M1	301447	NP_268948.1; NC_002737.2.;	399	SPy_0716	NA	GO:0009401; GO:0016020; GO:0016787; GO:0016853; GO:0097367; GO:1901135	carbohydrate derivative metabolic process [GO:1901135]; phosphoenolpyruvate-dependent sugar phosphotransferase system [GO:0009401]	unknown
Q9A0L9	reviewed	ADCA_STRP1	Zinc-binding protein AdcA	adcA SPy_0714 M5005_Spy0543	Streptococcus pyogenes serotype M1	301447	NP_268946.2; NC_002737.2.;	515	SPy_0714 M5005_Spy0543	NA	GO:0006829; GO:0007155; GO:0008270	cell adhesion [GO:0007155]; zinc ion transport [GO:0006829]	unknown
Q9A0M0	reviewed	PEPDA_STRP1	Probable dipeptidase A (EC 3.4.13.19)	pepDA pepD SPy_0713 M5005_Spy0542	Streptococcus pyogenes serotype M1	301447	NP_268945.1; NC_002737.2.;	472	SPy_0713 M5005_Spy0542	NA	GO:0006508; GO:0016805; GO:0070004	proteolysis [GO:0006508]	unknown
Q9A0P6	unreviewed	Q9A0P6_STRP1	Methyltransferase (EC 2.1.1.-)	SPy_0679	Streptococcus pyogenes serotype M1	301447	NP_268917.1; NC_002737.2.;	388	SPy_0679	NA	GO:0003677; GO:0005694; GO:0007059; GO:0008170; GO:0032259; GO:0043412; GO:0045881	chromosome segregation [GO:0007059]; macromolecule modification [GO:0043412]; methylation [GO:0032259]; positive regulation of sporulation resulting in formation of a cellular spore [GO:0045881]	unknown
Q9A0R6	reviewed	WHIA_STRP1	Probable cell division protein WhiA	whiA SPy_0654 M5005_Spy0541	Streptococcus pyogenes serotype M1	301447	NP_268896.1; NC_002737.2.;	303	SPy_0654 M5005_Spy0541	NA	GO:0003677; GO:0007049; GO:0043937; GO:0051301	cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of sporulation [GO:0043937]	unknown
Q9A0R7	reviewed	GNGF_STRP1	Putative gluconeogenesis factor	SPy_0653 M5005_Spy0540	Streptococcus pyogenes serotype M1	301447	NP_268895.1; NC_002737.2.;	325	SPy_0653 M5005_Spy0540	NA	GO:0005737; GO:0008360; GO:0043743	regulation of cell shape [GO:0008360]	cytoplasm
Q9A0S0	unreviewed	Q9A0S0_STRP1	Aminotransferase (EC 2.6.1.-)	aspC SPy_0650	Streptococcus pyogenes serotype M1	301447	NP_268892.1; NC_002737.2.;	397	SPy_0650	NA	GO:0008483; GO:0009058; GO:0030170	biosynthetic process [GO:0009058]	unknown
Q9A0S1	unreviewed	Q9A0S1_STRP1	3'-5' exonuclease DinG (EC 3.1.-.-)	dinG SPy_0649	Streptococcus pyogenes serotype M1	301447	NP_268891.1; NC_002737.2.;	833	SPy_0649	NA	GO:0003677; GO:0003887; GO:0004386; GO:0005524; GO:0005829; GO:0008408; GO:0016887; GO:0045004	DNA replication proofreading [GO:0045004]	unknown
Q9A0S3	unreviewed	Q9A0S3_STRP1	Cell division protein FtsX	ftsX SPy_0645	Streptococcus pyogenes serotype M1	301447	NP_268889.1; NC_002737.2.;	312	SPy_0645	NA	GO:0005886; GO:0007049; GO:0032153; GO:0051301	cell cycle [GO:0007049]; cell division [GO:0051301]	inner membrane
Q9A0S4	unreviewed	Q9A0S4_STRP1	Cell division ATP-binding protein FtsE	ftsE SPy_0644	Streptococcus pyogenes serotype M1	301447	NP_268888.1; NC_002737.2.;	230	SPy_0644	NA	GO:0005524; GO:0005886; GO:0007049; GO:0016887; GO:0022857; GO:0051301	cell cycle [GO:0007049]; cell division [GO:0051301]	inner membrane
Q9A0S5	unreviewed	Q9A0S5_STRP1	Peptide chain release factor 2 (RF-2)	prfB SPy_0643	Streptococcus pyogenes serotype M1	301447	NP_268887.1; NC_002737.2.;	337	SPy_0643	NA	GO:0005737; GO:0016149	NA	cytoplasm
Q9A0T9	unreviewed	Q9A0T9_STRP1	Calcium-transporting ATPase (EC 3.6.1.-)	pacL SPy_0623	Streptococcus pyogenes serotype M1	301447	NP_268873.1; NC_002737.2.;	893	SPy_0623	NA	GO:0005524; GO:0015662; GO:0016020; GO:0016887; GO:0034220	monoatomic ion transmembrane transport [GO:0034220]	unknown
Q9A0U4	unreviewed	Q9A0U4_STRP1	Peptidoglycan branched peptide synthesis protein, serine/alanine adding enzyme	murM SPy_0616	Streptococcus pyogenes serotype M1	301447	NP_268868.1; NC_002737.2.;	408	SPy_0616	NA	GO:0008360; GO:0009252; GO:0016755; GO:0071555	cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	unknown
Q9A0U5	unreviewed	Q9A0U5_STRP1	Aminoacyltransferase FemA (EC 2.3.2.17) (Factor essential for expression of methicillin resistance A) (N-acetylmuramoyl-L-alanyl-D-glutamyl-L-lysyl-(N6-glycyl)-D-alanyl-D-alanine-diphosphoundecaprenyl-N-acetylglucosamine:glycine glycyltransferase)	murN SPy_0615	Streptococcus pyogenes serotype M1	301447	NP_268867.1; NC_002737.2.;	411	SPy_0615	NA	GO:0000166; GO:0008360; GO:0009252; GO:0016755; GO:0071555	cell wall organization [GO:0071555]; peptidoglycan biosynthetic process [GO:0009252]; regulation of cell shape [GO:0008360]	unknown
Q9A0U9	unreviewed	Q9A0U9_STRP1	Glutathione peroxidase	bsaA SPy_0605	Streptococcus pyogenes serotype M1	301447	NP_268861.1; NC_002737.2.;	159	SPy_0605	NA	GO:0004602; GO:0005829; GO:0034599; GO:0047066	cellular response to oxidative stress [GO:0034599]	unknown
Q9A0W7	reviewed	SPRTL_STRP1	Protein SprT-like	SPy_0581 M5005_Spy0482	Streptococcus pyogenes serotype M1	301447	NP_268843.1; NC_002737.2.;	145	SPy_0581 M5005_Spy0482	NA	GO:0005737; GO:0006950; GO:0008270; GO:0051716	cellular response to stimulus [GO:0051716]; response to stress [GO:0006950]	cytoplasm
