uniprot_ID	reviewed	uniprot_name	protein	gene_name_long	organism	organism_id	refseq	kegg	length	locus_tag	pathway	go_ids	go_bp	localization
Q9HTH2	unreviewed	Q9HTH2_PSEAE	RidA family protein	PA5392	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_254079.1; NC_002516.2.;WP_003096732.1; NZ_QZGE01000031.1.;	pae:PA5392	140	PA5392	NA	GO:0005829; GO:0019239; GO:1901565	organonitrogen compound catabolic process [GO:1901565]	unknown
Q9HTH3	unreviewed	Q9HTH3_PSEAE	DUF1028 domain-containing protein	PA5391	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_254078.1; NC_002516.2.;WP_003106037.1; NZ_QZGE01000031.1.;	pae:PA5391	224	PA5391	NA	NA	NA	unknown
Q9HTH7	unreviewed	Q9HTH7_PSEAE	CdhC, Carnitine dehydrogenase-related protein C	cdhC PA5387	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_254074.1; NC_002516.2.;WP_003096716.1; NZ_QZGE01000031.1.;	pae:PA5387	294	PA5387	NA	GO:0042413; GO:0043720	carnitine catabolic process [GO:0042413]	unknown
Q9HTH9	unreviewed	Q9HTH9_PSEAE	CdhB, Carnitine dehydrogenase-related protein B	cdhB PA5385	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_254072.1; NC_002516.2.;WP_003114441.1; NZ_QZGE01000031.1.;	pae:PA5385	159	PA5385	NA	GO:0042413; GO:0047617	carnitine catabolic process [GO:0042413]	unknown
Q9HTI0	unreviewed	Q9HTI0_PSEAE	Probable lipolytic enzyme	PA5384	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_254071.1; NC_002516.2.;WP_003115631.1; NZ_QZGE01000031.1.;	pae:PA5384	331	PA5384	NA	GO:0004806; GO:0034338; GO:0047619	NA	unknown
Q9HTI1	reviewed	Y5383_PSEAE	UPF0324 membrane protein PA5383	PA5383	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_254070.1; NC_002516.2.;WP_003114439.1; NZ_QZGE01000031.1.;	pae:PA5383	355	PA5383	NA	GO:0005886	NA	inner membrane
Q9HTI2	unreviewed	Q9HTI2_PSEAE	Probable transcriptional regulator	PA5382	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_254069.1; NC_002516.2.;WP_003114438.1; NZ_QZGE01000031.1.;	pae:PA5382	297	PA5382	NA	GO:0000976; GO:0003700; GO:0006355	regulation of DNA-templated transcription [GO:0006355]	unknown
Q9HTI3	unreviewed	Q9HTI3_PSEAE	Uncharacterized protein	PA5381	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_254068.1; NC_002516.2.;WP_003121325.1; NC_002516.2.;	pae:PA5381	125	PA5381	NA	NA	NA	unknown
Q9HTJ4	unreviewed	Q9HTJ4_PSEAE	Probable major facilitator superfamily (MFS) transporter	PA5370	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_254057.1; NC_002516.2.;WP_003104851.1; NZ_QZGE01000031.1.;	pae:PA5370	438	PA5370	NA	GO:0016020; GO:0022857	NA	unknown
Q9HTJ6	unreviewed	Q9HTJ6_PSEAE	Probable two-component response regulator	PA5364	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_254051.1; NC_002516.2.;WP_003096657.1; NZ_QZGE01000020.1.;	pae:PA5364	300	PA5364	NA	GO:0000160	phosphorelay signal transduction system [GO:0000160]	unknown
Q9HTJ7	unreviewed	Q9HTJ7_PSEAE	Peptidase M23	PA5363	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_254050.1; NC_002516.2.;WP_003096656.1; NZ_QZGE01000020.1.;	pae:PA5363	299	PA5363	NA	GO:0000920; GO:0004222; GO:0009279; GO:0032153	septum digestion after cytokinesis [GO:0000920]	unknown
Q9HTJ8	unreviewed	Q9HTJ8_PSEAE	HlyC/CorC family transporter	PA5362	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_254049.1; NC_002516.2.;WP_003114376.1; NZ_QZGE01000020.1.;	pae:PA5362	446	PA5362	NA	GO:0005886; GO:0050660	NA	inner membrane
Q9HTJ9	unreviewed	Q9HTJ9_PSEAE	Lipoprotein	PA5359	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_254046.1; NC_002516.2.;WP_003121315.1; NC_002516.2.;	pae:PA5359	151	PA5359	NA	GO:0043448	alkane catabolic process [GO:0043448]	unknown
Q9HTK2	unreviewed	Q9HTK2_PSEAE	Transcriptional regulator GlcC	glcC PA5356	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_254043.1; NC_002516.2.;WP_003115387.1; NZ_QZGE01000020.1.;	pae:PA5356	251	PA5356	NA	GO:0003677; GO:0003700	NA	unknown
Q9HTK3	unreviewed	Q9HTK3_PSEAE	Glycolate oxidase subunit GlcD	glcD PA5355	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_254042.1; NC_002516.2.;WP_003114372.1; NZ_QZGE01000020.1.;	pae:PA5355	499	PA5355	NA	GO:0003973; GO:0009339; GO:0071949	NA	unknown
Q9HTK4	unreviewed	Q9HTK4_PSEAE	Glycolate oxidase subunit GlcE	glcE PA5354	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_254041.1; NC_002516.2.;WP_003114371.1; NZ_QZGE01000020.1.;	pae:PA5354	359	PA5354	NA	GO:0004458; GO:0008720; GO:0071949; GO:1903457	lactate catabolic process [GO:1903457]	unknown
Q9HTK6	unreviewed	Q9HTK6_PSEAE	GlcG protein	PA5352	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_254039.1; NC_002516.2.;WP_003098332.1; NZ_QZGE01000020.1.;	pae:PA5352	133	PA5352	NA	NA	NA	unknown
Q9HTL1	unreviewed	Q9HTL1_PSEAE	Helicase	PA5347	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_254034.1; NC_002516.2.;WP_003096629.1; NZ_QZGE01000020.1.;	pae:PA5347	130	PA5347	NA	NA	NA	unknown
Q9HTL2	unreviewed	Q9HTL2_PSEAE	HDOD domain-containing protein	PA5346	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_254033.1; NC_002516.2.;WP_003114368.1; NZ_QZGE01000020.1.;	pae:PA5346	469	PA5346	NA	GO:0002161; GO:0044010	single-species biofilm formation [GO:0044010]	unknown
Q9HTL5	unreviewed	Q9HTL5_PSEAE	NAD-dependent epimerase/dehydratase domain-containing protein	PA5343	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_254030.1; NC_002516.2.;WP_003096618.1; NZ_QZGE01000020.1.;	pae:PA5343	283	PA5343	NA	GO:0004029; GO:0005737	NA	unknown
Q9HTL6	unreviewed	Q9HTL6_PSEAE	Probable transcriptional regulator	PA5342	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_254029.1; NC_002516.2.;WP_003114367.1; NZ_QZGE01000020.1.;	pae:PA5342	266	PA5342	NA	GO:0003700; GO:0009893; GO:0043565	positive regulation of metabolic process [GO:0009893]	unknown
Q9HTL7	unreviewed	Q9HTL7_PSEAE	LysE family translocator	PA5341	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_254028.1; NC_002516.2.;WP_003096613.1; NZ_QZGE01000020.1.;	pae:PA5341	206	PA5341	NA	GO:0005886; GO:0006865; GO:0015171	amino acid transport [GO:0006865]	unknown
Q9HTL8	unreviewed	Q9HTL8_PSEAE	Lipoprotein	PA5340	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_254027.1; NC_002516.2.;WP_003114366.1; NZ_QZGE01000020.1.;	pae:PA5340	243	PA5340	NA	NA	NA	unknown
Q9HTL9	unreviewed	Q9HTL9_PSEAE	RidA family protein	PA5339	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_254026.1; NC_002516.2.;WP_003096609.1; NZ_QZGE01000020.1.;	pae:PA5339	126	PA5339	NA	GO:0005829; GO:0019239; GO:1901565	organonitrogen compound catabolic process [GO:1901565]	unknown
Q9HTM3	unreviewed	Q9HTM3_PSEAE	YicC family protein	PA5335	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_254022.1; NC_002516.2.;WP_003098315.1; NZ_QZGE01000020.1.;	pae:PA5335	287	PA5335	NA	GO:0004521	NA	unknown
Q9HTM4	unreviewed	Q9HTM4_PSEAE	DUF4870 domain-containing protein	PA5333	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_254020.1; NC_002516.2.;WP_003096590.1; NZ_QZGE01000020.1.;	pae:PA5333	123	PA5333	NA	GO:0016020	NA	unknown
Q9HTM5	unreviewed	Q9HTM5_PSEAE	DUF4124 domain-containing protein	PA5330	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_254017.1; NC_002516.2.;WP_003161150.1; NZ_QZGE01000020.1.;	pae:PA5330	205	PA5330	NA	NA	NA	unknown
Q9HTM6	unreviewed	Q9HTM6_PSEAE	Thioesterase domain-containing protein	PA5329	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_254016.1; NC_002516.2.;WP_003098308.1; NZ_QZGE01000020.1.;	pae:PA5329	154	PA5329	NA	GO:0047617	NA	unknown
Q9HTM7	unreviewed	Q9HTM7_PSEAE	Probable cytochrome c(Mono-heme type)	PA5328	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_254015.1; NC_002516.2.;WP_003115372.1; NZ_QZGE01000020.1.;	pae:PA5328	129	PA5328	NA	GO:0005506; GO:0009055; GO:0020037; GO:0051872	sphingosine catabolic process [GO:0051872]	unknown
Q9HTM8	unreviewed	Q9HTM8_PSEAE	Probable oxidoreductase	PA5327	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_254014.1; NC_002516.2.;WP_003114363.1; NZ_QZGE01000020.1.;	pae:PA5327	442	PA5327	NA	GO:0003885; GO:0016020; GO:0016491; GO:0051872; GO:0071949; GO:0080049	sphingosine catabolic process [GO:0051872]	unknown
Q9HTM9	unreviewed	Q9HTM9_PSEAE	Alanine racemase N-terminal domain-containing protein	PA5326	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_254013.1; NC_002516.2.;WP_003146627.1; NZ_QZGE01000020.1.;	pae:PA5326	402	PA5326	NA	GO:0008721; GO:0036088; GO:0051872	D-serine catabolic process [GO:0036088]; sphingosine catabolic process [GO:0051872]	unknown
Q9HTN6	unreviewed	Q9HTN6_PSEAE	DUF2867 domain-containing protein	PA5318	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_254005.1; NC_002516.2.;WP_003098290.1; NZ_QZGE01000020.1.;	pae:PA5318	182	PA5318	NA	NA	NA	unknown
Q9HTN7	unreviewed	Q9HTN7_PSEAE	Probable binding protein component of ABC dipeptide transporter	PA5317	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_254004.1; NC_002516.2.;WP_003098288.1; NZ_QZGE01000020.1.;	pae:PA5317	526	PA5317	NA	GO:0030288; GO:0042938; GO:0043190; GO:1904680	dipeptide transport [GO:0042938]	unknown
Q9HTP0	unreviewed	Q9HTP0_PSEAE	(S)-ureidoglycine aminohydrolase cupin domain-containing protein	PA5314	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_254001.1; NC_002516.2.;WP_003096551.1; NZ_QZGE01000020.1.;	pae:PA5314	120	PA5314	NA	NA	NA	unknown
Q9HTP1	unreviewed	Q9HTP1_PSEAE	Probable pyridoxal-dependent aminotransferase	PA5313	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_254000.1; NC_002516.2.;WP_010895702.1; NZ_QZGE01000020.1.;	pae:PA5313	444	PA5313	NA	GO:0004015; GO:0009102; GO:0030170	biotin biosynthetic process [GO:0009102]	unknown
Q9HTP2	unreviewed	Q9HTP2_PSEAE	Probable aldehyde dehydrogenase	PA5312	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253999.1; NC_002516.2.;WP_003098285.1; NZ_QZGE01000020.1.;	pae:PA5312	497	PA5312	NA	GO:0016620	NA	unknown
Q9HTP3	unreviewed	Q9HTP3_PSEAE	Probable major facilitator superfamily (MFS) transporter	PA5311	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253998.1; NC_002516.2.;WP_003114355.1; NZ_QZGE01000020.1.;	pae:PA5311	387	PA5311	NA	GO:0005886; GO:0022857	NA	unknown
Q9HTP4	unreviewed	Q9HTP4_PSEAE	PLD phosphodiesterase domain-containing protein	PA5310	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253997.1; NC_002516.2.;WP_010895701.1; NZ_QZGE01000020.1.;	pae:PA5310	529	PA5310	NA	GO:0030572; GO:0032049	cardiolipin biosynthetic process [GO:0032049]	unknown
Q9HTP5	unreviewed	Q9HTP5_PSEAE	Probable oxidoreductase	PA5309	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253996.1; NC_002516.2.;WP_003114353.1; NZ_QZGE01000020.1.;	pae:PA5309	439	PA5309	NA	GO:0005737; GO:0016491	NA	unknown
Q9HTP7	unreviewed	Q9HTP7_PSEAE	Dicarboxylate transport domain-containing protein	PA5307	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253994.1; NC_002516.2.;WP_010895700.1; NZ_QZGE01000020.1.;	pae:PA5307	855	PA5307	NA	NA	NA	unknown
Q9HTP8	unreviewed	Q9HTP8_PSEAE	Lipoprotein	PA5306	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253993.1; NC_002516.2.;WP_003096523.1; NZ_QZGE01000020.1.;	pae:PA5306	63	PA5306	NA	NA	NA	unknown
Q9HTP9	unreviewed	Q9HTP9_PSEAE	DUF1318 domain-containing protein	PA5305	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253992.1; NC_002516.2.;WP_003098276.1; NZ_QZGE01000020.1.;	pae:PA5305	114	PA5305	NA	NA	NA	unknown
Q9HTQ1	unreviewed	Q9HTQ1_PSEAE	RidA family protein	PA5303	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253990.1; NC_002516.2.;WP_003098273.1; NZ_QZGE01000020.1.;	pae:PA5303	117	PA5303	NA	NA	NA	unknown
Q9HTQ3	unreviewed	Q9HTQ3_PSEAE	Probable transcriptional regulator	PA5301	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253988.1; NC_002516.2.;WP_003096513.1; NZ_QZGE01000020.1.;	pae:PA5301	182	PA5301	NA	GO:0003700; GO:0005829; GO:0006355; GO:0019810; GO:0043565	regulation of DNA-templated transcription [GO:0006355]	unknown
Q9HTQ4	unreviewed	Q9HTQ4_PSEAE	Cytochrome c5	cycB PA5300	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253987.1; NC_002516.2.;WP_003098270.1; NZ_QZGE01000020.1.;	pae:PA5300	136	PA5300	NA	GO:0005506; GO:0009055; GO:0020037	NA	unknown
Q9HTQ5	unreviewed	Q9HTQ5_PSEAE	Acetyl-CoA hydrolase/transferase C-terminal domain-containing protein	PA5299	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253986.1; NC_002516.2.;WP_003123719.1; NZ_QZGE01000020.1.;	pae:PA5299	619	PA5299	NA	GO:0006083; GO:0008775	acetate metabolic process [GO:0006083]	unknown
Q9HTQ7	unreviewed	Q9HTQ7_PSEAE	Pyruvate dehydrogenase (Cytochrome)	poxB PA5297	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253984.1; NC_002516.2.;WP_003098265.1; NZ_QZGE01000020.1.;	pae:PA5297	572	PA5297	NA	GO:0000287; GO:0003824; GO:0019752; GO:0030976	carboxylic acid metabolic process [GO:0019752]	unknown
Q9HTQ9	unreviewed	Q9HTQ9_PSEAE	Bifunctional diguanylate cyclase/phosphodiesterase	PA5295	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253982.1; NC_002516.2.;WP_003121292.1; NZ_QZGE01000020.1.;	pae:PA5295	558	PA5295	NA	NA	NA	unknown
Q9HTR1	unreviewed	Q9HTR1_PSEAE	Probable transcriptional regulator	PA5293	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253980.1; NC_002516.2.;WP_003098255.1; NZ_QZGE01000020.1.;	pae:PA5293	305	PA5293	NA	GO:0003700; GO:0006351; GO:0043565	DNA-templated transcription [GO:0006351]	unknown
Q9HTR8	unreviewed	Q9HTR8_PSEAE	YjbQ family protein	PA5286	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253973.1; NC_002516.2.;WP_003096441.1; NZ_QZGE01000020.1.;	pae:PA5286	141	PA5286	NA	NA	NA	unknown
Q9HTR9	unreviewed	Q9HTR9_PSEAE	Transcriptional regulator SutA RNAP-binding domain-containing protein	PA5285	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253972.1; NC_002516.2.;WP_003098240.1; NZ_QZGE01000020.1.;	pae:PA5285	105	PA5285	NA	NA	NA	unknown
Q9HTS0	unreviewed	Q9HTS0_PSEAE	Fimbrial-type adhesion domain-containing protein	PA5284	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253971.1; NC_002516.2.;WP_003114348.1; NZ_QZGE01000020.1.;	pae:PA5284	304	PA5284	NA	GO:0009289; GO:0043709	cell adhesion involved in single-species biofilm formation [GO:0043709]	unknown
Q9HTS1	unreviewed	Q9HTS1_PSEAE	Probable transcriptional regulator	PA5283	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253970.1; NC_002516.2.;WP_003098233.1; NZ_QZGE01000020.1.;	pae:PA5283	458	PA5283	NA	GO:0003677; GO:0003700; GO:0009058; GO:0030170	biosynthetic process [GO:0009058]	unknown
Q9HTS2	unreviewed	Q9HTS2_PSEAE	Probable major facilitator superfamily (MFS) transporter	PA5282	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253969.1; NC_002516.2.;WP_003114347.1; NZ_QZGE01000020.1.;	pae:PA5282	389	PA5282	NA	GO:0005886; GO:0022857	NA	unknown
Q9HTS3	unreviewed	Q9HTS3_PSEAE	Probable hydrolase	PA5281	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253968.1; NC_002516.2.;WP_003114346.1; NZ_QZGE01000020.1.;	pae:PA5281	232	PA5281	NA	GO:0009231; GO:0016311; GO:0046380; GO:0050124	dephosphorylation [GO:0016311]; N-acetylneuraminate biosynthetic process [GO:0046380]; riboflavin biosynthetic process [GO:0009231]	unknown
Q9HTS6	unreviewed	Q9HTS6_PSEAE	Nucleoside diphosphate kinase regulator	rnk PA5274	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253961.1; NC_002516.2.;WP_003096424.1; NZ_QZGE01000020.1.;	pae:PA5274	134	PA5274	NA	GO:0003677; GO:0006354; GO:0016301; GO:0016310; GO:0032784; GO:0070063	DNA-templated transcription elongation [GO:0006354]; phosphorylation [GO:0016310]; regulation of DNA-templated transcription elongation [GO:0032784]	unknown
Q9HTS7	unreviewed	Q9HTS7_PSEAE	Transmembrane protein	PA5273	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253960.1; NC_002516.2.;WP_003114342.1; NZ_QZGE01000020.1.;	pae:PA5273	237	PA5273	NA	NA	NA	unknown
Q9HTS8	unreviewed	Q9HTS8_PSEAE	Adenylate cyclase	cyaA PA5272	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253959.1; NC_002516.2.;WP_003114341.1; NZ_QZGE01000020.1.;	pae:PA5272	950	PA5272	NA	GO:0004016; GO:0006171	cAMP biosynthetic process [GO:0006171]	unknown
Q9HTS9	unreviewed	Q9HTS9_PSEAE	TIGR02647 family protein	PA5271	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253958.1; NC_002516.2.;WP_003096418.1; NZ_QZGE01000020.1.;	pae:PA5271	77	PA5271	NA	NA	NA	unknown
Q9HTT0	unreviewed	Q9HTT0_PSEAE	Solute-binding protein family 3/N-terminal domain-containing protein	PA5270	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253957.1; NC_002516.2.;WP_004347357.1; NZ_QZGE01000020.1.;	pae:PA5270	293	PA5270	NA	NA	NA	unknown
Q9HTT1	unreviewed	Q9HTT1_PSEAE	Uncharacterized protein	PA5269	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253956.1; NC_002516.2.;WP_003114340.1; NZ_QZGE01000020.1.;	pae:PA5269	91	PA5269	NA	NA	NA	unknown
Q9HTT3	unreviewed	Q9HTT3_PSEAE	Gp5/Type VI secretion system Vgr protein OB-fold domain-containing protein	PA5266	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253953.1; NC_002516.2.;WP_003114027.1; NZ_QZGE01000002.1.;	pae:PA5266	691	PA5266	NA	GO:0033103; GO:0033104	protein secretion by the type VI secretion system [GO:0033103]	unknown
Q9HTT4	unreviewed	Q9HTT4_PSEAE	Transmembrane protein	PA5265	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253952.1; NC_002516.2.;WP_003114029.1; NZ_QZGE01000002.1.;	pae:PA5265	1089	PA5265	NA	GO:0016020	NA	unknown
Q9HTT5	unreviewed	Q9HTT5_PSEAE	Transmembrane protein	PA5264	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253951.1; NC_002516.2.;WP_003120367.1; NC_002516.2.;	pae:PA5264	323	PA5264	NA	GO:0016020	NA	unknown
Q9HTT7	unreviewed	Q9HTT7_PSEAE	Heme biosynthesis operon protein HemX	PA5258	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253945.1; NC_002516.2.;WP_003096392.1; NZ_QZGE01000002.1.;	pae:PA5258	376	PA5258	NA	GO:0016020	NA	unknown
Q9HTU2	unreviewed	Q9HTU2_PSEAE	Probable ATP-binding component of ABC transporter	PA5252	Pseudomonas aeruginosa ATCC 15692 / DSM 22644 / CIP 104116 / JCM 14847 / LMG 12228 / 1C / PRS 101 / PAO1	208964	NP_253939.1; NC_002516.2.;WP_003114037.1; NZ_QZGE01000002.1.;	pae:PA5252	638	PA5252	NA	GO:0005524; GO:0016887	NA	unknown
