uniprot_ID	reviewed	uniprot_name	protein	gene_name_long	organism	organism_id	refseq	length	locus_tag	pathway	go_ids	go_bp	localization
Q97QL1	reviewed	LACB_STRPN	Galactose-6-phosphate isomerase subunit LacB (EC 5.3.1.26)	lacB SP_1192	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001216918.1; NZ_CP089948.1.;	171	SP_1192	PATHWAY: Carbohydrate metabolism; D-galactose 6-phosphate degradation; D-tagatose 6-phosphate from D-galactose 6-phosphate: step 1/1. {ECO:0000255|HAMAP-Rule:MF_01556}.	GO:0004751; GO:0009052; GO:0019316; GO:0019388; GO:0019512; GO:0050044	D-allose catabolic process [GO:0019316]; galactose catabolic process [GO:0019388]; lactose catabolic process via tagatose-6-phosphate [GO:0019512]; pentose-phosphate shunt, non-oxidative branch [GO:0009052]	unknown
Q97QL2	reviewed	LACC_STRPN	Tagatose-6-phosphate kinase (EC 2.7.1.144) (Phosphotagatokinase)	lacC SP_1191	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000604264.1; NZ_CP089948.1.;	309	SP_1191	PATHWAY: Carbohydrate metabolism; D-tagatose 6-phosphate degradation; D-glyceraldehyde 3-phosphate and glycerone phosphate from D-tagatose 6-phosphate: step 1/2. {ECO:0000255|HAMAP-Rule:MF_01557}.	GO:0005524; GO:0005829; GO:0008443; GO:0009024; GO:0019512; GO:2001059	D-tagatose 6-phosphate catabolic process [GO:2001059]; lactose catabolic process via tagatose-6-phosphate [GO:0019512]	unknown
Q97QL3	reviewed	LACD_STRPN	Tagatose 1,6-diphosphate aldolase (EC 4.1.2.40) (D-tagatose-1,6-bisphosphate aldolase) (Tagatose-bisphosphate aldolase)	lacD SP_1190	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001229146.1; NC_003028.3.;	326	SP_1190	PATHWAY: Carbohydrate metabolism; D-tagatose 6-phosphate degradation; D-glyceraldehyde 3-phosphate and glycerone phosphate from D-tagatose 6-phosphate: step 2/2. {ECO:0000255|HAMAP-Rule:MF_00734}.	GO:0009024; GO:0009025; GO:0019512; GO:0061595; GO:1902777; GO:2001059	6-sulfoquinovose(1-) catabolic process [GO:1902777]; D-tagatose 6-phosphate catabolic process [GO:2001059]; lactose catabolic process via tagatose-6-phosphate [GO:0019512]	unknown
Q97QN5	reviewed	NORM_STRPN	Probable multidrug resistance protein NorM (Multidrug-efflux transporter)	norM SP_1166	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000278525.1; NC_003028.3.;	453	SP_1166	NA	GO:0005886; GO:0006811; GO:0015297; GO:0042910	monoatomic ion transport [GO:0006811]	inner membrane
Q97QT7	reviewed	Y1112_STRPN	DegV domain-containing protein SP_1112	SP_1112	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000161399.1; NZ_CP089948.1.;	279	SP_1112	NA	GO:0008289	NA	unknown
Q97QU4	reviewed	RL21_STRPN	Large ribosomal subunit protein bL21 (50S ribosomal protein L21)	rplU SP_1105	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000109141.1; NZ_CP089948.1.;	104	SP_1105	NA	GO:0003735; GO:0005737; GO:0005840; GO:0006412; GO:0019843; GO:1990904	translation [GO:0006412]	unknown
Q97QW0	reviewed	Y1088_STRPN	UPF0758 protein SP_1088	SP_1088	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000286922.1; NZ_CP089948.1.;	226	SP_1088	NA	GO:0006508; GO:0008237; GO:0046872	proteolysis [GO:0006508]	unknown
Q97QX6	reviewed	CAPP_STRPN	Phosphoenolpyruvate carboxylase (PEPC) (PEPCase) (EC 4.1.1.31)	ppc SP_1068	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000058203.1; NZ_CP089948.1.;	898	SP_1068	NA	GO:0000287; GO:0005829; GO:0006099; GO:0006107; GO:0008964; GO:0015977	carbon fixation [GO:0015977]; oxaloacetate metabolic process [GO:0006107]; tricarboxylic acid cycle [GO:0006099]	unknown
Q97R12	reviewed	Y1029_STRPN	Uncharacterized RNA methyltransferase SP_1029 (EC 2.1.1.-)	SP_1029	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000914584.1; NZ_CP089948.1.;	543	SP_1029	NA	GO:0070041; GO:0070475	rRNA base methylation [GO:0070475]	unknown
Q97R20	reviewed	RF1_STRPN	Peptide chain release factor 1 (RF-1)	prfA SP_1020	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001028831.1; NZ_CP089948.1.;	359	SP_1020	NA	GO:0005737; GO:0016149	NA	cytoplasm
Q97R30	reviewed	CPFC_STRPN	Coproporphyrin III ferrochelatase (EC 4.99.1.9)	cpfC SP_1009	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000709208.1; NZ_CP089948.1.;	364	SP_1009	PATHWAY: Porphyrin-containing compound metabolism; protoheme biosynthesis. {ECO:0000255|HAMAP-Rule:MF_00323}.	GO:0004325; GO:0005737; GO:0006783; GO:0046872	heme biosynthetic process [GO:0006783]	cytoplasm
Q97R51	reviewed	PRSA_STRPN	Foldase protein PrsA (EC 5.2.1.8)	prsA SP_0981	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000727952.1; NZ_CP089948.1.;	313	SP_0981	NA	GO:0003755; GO:0005886; GO:0006457	protein folding [GO:0006457]	inner membrane
Q97R56	reviewed	SSRP_STRPN	SsrA-binding protein (Small protein B)	smpB SP_0976	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001051747.1; NZ_CP089948.1.;	155	SP_0976	NA	GO:0003723; GO:0005829; GO:0070929	trans-translation [GO:0070929]	cytoplasm
Q97R59	reviewed	RL331_STRPN	Large ribosomal subunit protein bL33A (50S ribosomal protein L33 1)	rpmG1 SP_0973	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001809104.1; NZ_CP089948.1.;	49	SP_0973	NA	GO:0003735; GO:0005737; GO:0005840; GO:0006412; GO:1990904	translation [GO:0006412]	unknown
Q97R63	reviewed	YBEY_STRPN	Endoribonuclease YbeY (EC 3.1.-.-)	ybeY SP_0967	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000275161.1; NZ_CP089948.1.;	165	SP_0967	NA	GO:0004222; GO:0004521; GO:0005737; GO:0006364; GO:0008270	rRNA processing [GO:0006364]	cytoplasm
Q97R82	reviewed	RRF_STRPN	Ribosome-recycling factor (RRF) (Ribosome-releasing factor)	frr SP_0945	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001262223.1; NZ_CP089948.1.;	185	SP_0945	NA	GO:0002184; GO:0005737; GO:0043023	cytoplasmic translational termination [GO:0002184]	cytoplasm
Q97R94	reviewed	PROA_STRPN	Gamma-glutamyl phosphate reductase (GPR) (EC 1.2.1.41) (Glutamate-5-semialdehyde dehydrogenase) (Glutamyl-gamma-semialdehyde dehydrogenase) (GSA dehydrogenase)	proA SP_0932	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000254682.1; NZ_CP089948.1.;	420	SP_0932	PATHWAY: Amino-acid biosynthesis; L-proline biosynthesis; L-glutamate 5-semialdehyde from L-glutamate: step 2/2. {ECO:0000255|HAMAP-Rule:MF_00412}.	GO:0004350; GO:0005737; GO:0050661; GO:0055129	L-proline biosynthetic process [GO:0055129]	cytoplasm
Q97RA4	reviewed	AGUA_STRPN	Putative agmatine deiminase (EC 3.5.3.12) (Agmatine iminohydrolase)	aguA SP_0921	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000969445.1; NZ_CP089948.1.;	361	SP_0921	NA	GO:0004668; GO:0009446; GO:0047632	putrescine biosynthetic process [GO:0009446]	unknown
Q97RB5	reviewed	SPRTL_STRPN	Protein SprT-like	SP_0909	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000778585.1; NZ_CP089948.1.;	149	SP_0909	NA	GO:0005737; GO:0006950; GO:0008270; GO:0051716	cellular response to stimulus [GO:0051716]; response to stress [GO:0006950]	cytoplasm
Q97RH6	reviewed	COAA_STRPN	Pantothenate kinase (EC 2.7.1.33) (Pantothenic acid kinase)	coaA SP_0839	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000180487.1; NZ_CP089948.1.;	306	SP_0839	PATHWAY: Cofactor biosynthesis; coenzyme A biosynthesis; CoA from (R)-pantothenate: step 1/5.	GO:0004594; GO:0005524; GO:0005737; GO:0015937; GO:0016310	coenzyme A biosynthetic process [GO:0015937]; phosphorylation [GO:0016310]	cytoplasm
Q97RH7	reviewed	RS20_STRPN	Small ribosomal subunit protein bS20 (30S ribosomal protein S20)	rpsT SP_0838	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001274002.1; NZ_CP089948.1.;	78	SP_0838	NA	GO:0003735; GO:0005829; GO:0006412; GO:0015935; GO:0070181	translation [GO:0006412]	unknown
Q97RK0	reviewed	EZRA_STRPN	Septation ring formation regulator EzrA	ezrA SP_0807	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000064814.1; NZ_CP089948.1.;	575	SP_0807	NA	GO:0000917; GO:0000921; GO:0005886; GO:0005940	division septum assembly [GO:0000917]; septin ring assembly [GO:0000921]	inner membrane
Q97RM4	reviewed	TRMD_STRPN	tRNA (guanine-N(1)-)-methyltransferase (EC 2.1.1.228) (M1G-methyltransferase) (tRNA [GM37] methyltransferase)	trmD SP_0779	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000686921.1; NZ_CP089948.1.;	239	SP_0779	NA	GO:0002939; GO:0005829; GO:0052906	tRNA N1-guanine methylation [GO:0002939]	cytoplasm
Q97RM5	reviewed	RIMM_STRPN	Ribosome maturation factor RimM	rimM SP_0778	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001105907.1; NZ_CP089948.1.;	172	SP_0778	NA	GO:0005737; GO:0005840; GO:0006364; GO:0042274; GO:0043022	ribosomal small subunit biogenesis [GO:0042274]; rRNA processing [GO:0006364]	cytoplasm
Q97RU7	reviewed	DIVIB_STRPN	Cell division protein DivIB	divIB SP_0690	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000031159.1; NZ_CP089948.1.;	399	SP_0690	NA	GO:0005886; GO:0032153; GO:0043093	FtsZ-dependent cytokinesis [GO:0043093]	inner membrane
Q97RZ6	reviewed	RL11_STRPN	Large ribosomal subunit protein uL11 (50S ribosomal protein L11)	rplK SP_0630	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001085809.1; NZ_CP089948.1.;	141	SP_0630	NA	GO:0003735; GO:0005840; GO:0006412; GO:0070180; GO:1990904	translation [GO:0006412]	unknown
Q97S07	reviewed	UVRC_STRPN	UvrABC system protein C (Protein UvrC) (Excinuclease ABC subunit C)	uvrC SP_0618	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001061130.1; NZ_CP089948.1.;	614	SP_0618	NA	GO:0003677; GO:0005737; GO:0006289; GO:0009380; GO:0009381; GO:0009432	nucleotide-excision repair [GO:0006289]; SOS response [GO:0009432]	cytoplasm
Q97S56	reviewed	RBFA_STRPN	Ribosome-binding factor A	rbfA SP_0557	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001273594.1; NZ_CP089948.1.;	116	SP_0557	NA	GO:0005829; GO:0030490; GO:0043024	maturation of SSU-rRNA [GO:0030490]	cytoplasm
Q97S57	reviewed	IF2_STRPN	Translation initiation factor IF-2	infB SP_0556	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000039196.1; NZ_CP089948.1.;	958	SP_0556	NA	GO:0003743; GO:0003924; GO:0005525; GO:0005737	NA	cytoplasm
Q97S61	reviewed	RIMP_STRPN	Ribosome maturation factor RimP (SP14.3)	rimP SP_0552	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001808691.1; NZ_CP089948.1.;	159	SP_0552	NA	GO:0000028; GO:0005829; GO:0006412	ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]	cytoplasm
Q97SA3	reviewed	Y483_STRPN	Putative ABC transporter ATP-binding protein SP_0483 (EC 7.-.-.-)	SP_0483	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000656548.1; NZ_CP089948.1.;	560	SP_0483	NA	GO:0005524; GO:0016887; GO:0042626; GO:0043190	NA	inner membrane
Q97SE4	reviewed	RF3_STRPN	Peptide chain release factor 3 (RF-3)	prfC SP_0439	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001025429.1; NZ_CP089948.1.;	514	SP_0439	NA	GO:0003924; GO:0005525; GO:0005829; GO:0006449; GO:0016149; GO:0016150	regulation of translational termination [GO:0006449]	cytoplasm
Q97SH1	reviewed	MTLD_STRPN	Mannitol-1-phosphate 5-dehydrogenase (EC 1.1.1.17)	mtlD SP_0397	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000682969.1; NZ_CP089948.1.;	378	SP_0397	NA	GO:0005829; GO:0008926; GO:0009026; GO:0019592; GO:0019698	D-galacturonate catabolic process [GO:0019698]; mannitol catabolic process [GO:0019592]	unknown
Q97SI9	reviewed	GPSB_STRPN	Cell cycle protein GpsB (Guiding PBP1-shuttling protein)	gpsB SP_0372	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000146522.1; NZ_CP089948.1.;	109	SP_0372	NA	GO:0005737; GO:0007049; GO:0008360; GO:0051301	cell cycle [GO:0007049]; cell division [GO:0051301]; regulation of cell shape [GO:0008360]	cytoplasm
Q97SJ6	reviewed	CPSC_STRPN	Capsular polysaccharide biosynthesis protein CpsC	cpsC SP_0348	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000664160.1; NZ_CP089948.1.;	230	SP_0348	PATHWAY: Capsule biogenesis; capsule polysaccharide biosynthesis.	GO:0004713; GO:0005351; GO:0005886; GO:0015774; GO:0045227	capsule polysaccharide biosynthetic process [GO:0045227]; polysaccharide transport [GO:0015774]	inner membrane
Q97SN4	reviewed	RS9_STRPN	Small ribosomal subunit protein uS9 (30S ribosomal protein S9)	rpsI SP_0295	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000075966.1; NZ_CP089948.1.;	130	SP_0295	NA	GO:0003723; GO:0003735; GO:0005737; GO:0005840; GO:0006412; GO:1990904	translation [GO:0006412]	unknown
Q97SQ2	reviewed	DPO3_STRPN	DNA polymerase III PolC-type (PolIII) (EC 2.7.7.7)	polC SP_0274	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000071390.1; NZ_CP089948.1.;	1463	SP_0274	NA	GO:0003677; GO:0003887; GO:0005737; GO:0006261; GO:0008408	DNA-templated DNA replication [GO:0006261]	cytoplasm
Q97SQ4	reviewed	RS7_STRPN	Small ribosomal subunit protein uS7 (30S ribosomal protein S7)	rpsG SP_0272	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000087875.1; NC_003028.3.;	156	SP_0272	NA	GO:0000028; GO:0000049; GO:0003729; GO:0003735; GO:0006412; GO:0019843; GO:0022627	ribosomal small subunit assembly [GO:0000028]; translation [GO:0006412]	unknown
Q97SR2	reviewed	Y263_STRPN	Putative zinc metalloprotease SP_0263 (EC 3.4.24.-)	SP_0263	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000900658.1; NZ_CP089948.1.;	419	SP_0263	NA	GO:0004222; GO:0005886; GO:0006508; GO:0046872	proteolysis [GO:0006508]	inner membrane
Q97SS0	reviewed	SYL_STRPN	Leucine--tRNA ligase (EC 6.1.1.4) (Leucyl-tRNA synthetase) (LeuRS)	leuS SP_0254	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000011793.1; NZ_CP089948.1.;	833	SP_0254	NA	GO:0002161; GO:0004823; GO:0005524; GO:0005829; GO:0006429	leucyl-tRNA aminoacylation [GO:0006429]	cytoplasm
Q97SS2	reviewed	FSA_STRPN	Probable fructose-6-phosphate aldolase (EC 4.1.2.-)	fsa SP_0252	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000395437.1; NZ_CP089948.1.;	222	SP_0252	NA	GO:0005737; GO:0006000; GO:0097023	fructose metabolic process [GO:0006000]	cytoplasm
Q97ST4	reviewed	Y239_STRPN	UPF0210 protein SP_0239	SP_0239	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000354896.1; NZ_CP089948.1.;	445	SP_0239	NA	NA	NA	unknown
Q97ST6	reviewed	RL17_STRPN	Large ribosomal subunit protein bL17 (50S ribosomal protein L17)	rplQ SP_0237	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000331494.1; NZ_CP089948.1.;	128	SP_0237	NA	GO:0003735; GO:0006412; GO:0022625	translation [GO:0006412]	unknown
Q97SU3	reviewed	RL15_STRPN	Large ribosomal subunit protein uL15 (50S ribosomal protein L15)	rplO SP_0229	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000766087.1; NZ_CP089948.1.;	146	SP_0229	NA	GO:0003735; GO:0006412; GO:0015934; GO:0019843	translation [GO:0006412]	unknown
Q97SU4	reviewed	RL30_STRPN	Large ribosomal subunit protein uL30 (50S ribosomal protein L30)	rpmD SP_0228	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000057241.1; NZ_CP089948.1.;	60	SP_0228	NA	GO:0003735; GO:0006412; GO:0022625	translation [GO:0006412]	unknown
Q97SU6	reviewed	RL18_STRPN	Large ribosomal subunit protein uL18 (50S ribosomal protein L18)	rplR SP_0226	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000624044.1; NZ_CP089948.1.;	118	SP_0226	NA	GO:0003735; GO:0006412; GO:0008097; GO:0022625	translation [GO:0006412]	unknown
Q97SU7	reviewed	RL6_STRPN	Large ribosomal subunit protein uL6 (50S ribosomal protein L6)	rplF SP_0225	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000086634.1; NZ_CP089948.1.;	178	SP_0225	NA	GO:0002181; GO:0003735; GO:0019843; GO:0022625	cytoplasmic translation [GO:0002181]	unknown
Q97SV1	reviewed	RL5_STRPN	Large ribosomal subunit protein uL5 (50S ribosomal protein L5)	rplE SP_0221	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000013542.1; NZ_CP089948.1.;	180	SP_0221	NA	GO:0000049; GO:0003735; GO:0006412; GO:0019843; GO:0022625	translation [GO:0006412]	unknown
Q97SV2	reviewed	RL2_STRPN	Large ribosomal subunit protein uL2 (50S ribosomal protein L2)	rplB SP_0212	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000512911.1; NZ_CP089948.1.;	277	SP_0212	NA	GO:0002181; GO:0003735; GO:0016740; GO:0019843; GO:0022625	cytoplasmic translation [GO:0002181]	unknown
Q97SV3	reviewed	RL23_STRPN	Large ribosomal subunit protein uL23 (50S ribosomal protein L23)	rplW SP_0211	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001055347.1; NZ_CP089948.1.;	98	SP_0211	NA	GO:0003735; GO:0006412; GO:0019843; GO:0022625	translation [GO:0006412]	unknown
Q97SV5	reviewed	RL3_STRPN	Large ribosomal subunit protein uL3 (50S ribosomal protein L3)	rplC SP_0209	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000160197.1; NZ_CP089948.1.;	208	SP_0209	NA	GO:0003735; GO:0006412; GO:0019843; GO:0022625	translation [GO:0006412]	unknown
Q97SY4	reviewed	RUVA_STRPN	Holliday junction branch migration complex subunit RuvA	ruvA SP_0179	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000271487.1; NZ_CP089948.1.;	197	SP_0179	NA	GO:0000400; GO:0005524; GO:0005737; GO:0006281; GO:0006310; GO:0009378; GO:0009379; GO:0048476	DNA recombination [GO:0006310]; DNA repair [GO:0006281]	cytoplasm
Q97T34	reviewed	RPOY_STRPN	DNA-directed RNA polymerase subunit epsilon (RNAP epsilon subunit) (EC 2.7.7.6) (RNA polymerase epsilon subunit) (Transcriptase subunit epsilon)	rpoY SP_0122	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000639589.1; NZ_CP089948.1.;	77	SP_0122	NA	GO:0000428; GO:0003677; GO:0003899; GO:0006351	DNA-templated transcription [GO:0006351]	unknown
Q97T36	reviewed	MNMG_STRPN	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG (Glucose-inhibited division protein A)	mnmG gidA SP_0120	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000220964.1; NZ_CP089948.1.;	637	SP_0120	NA	GO:0002098; GO:0005829; GO:0030488; GO:0050660	tRNA methylation [GO:0030488]; tRNA wobble uridine modification [GO:0002098]	cytoplasm
Q97TA7	reviewed	RECO_STRPN	DNA repair protein RecO (Recombination protein O)	recO SP_0036	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000616164.1; NZ_CP089948.1.;	256	SP_0036	NA	GO:0006302; GO:0006310; GO:0043590	DNA recombination [GO:0006310]; double-strand break repair [GO:0006302]	unknown
Q97TC5	reviewed	TILS_STRPN	tRNA(Ile)-lysidine synthase (EC 6.3.4.19) (tRNA(Ile)-2-lysyl-cytidine synthase) (tRNA(Ile)-lysidine synthetase)	tilS SP_0011	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001208979.1; NZ_CP089948.1.;	425	SP_0011	NA	GO:0005524; GO:0005737; GO:0006400; GO:0016879	tRNA modification [GO:0006400]	cytoplasm
Q97TD1	reviewed	PTH_STRPN	Peptidyl-tRNA hydrolase (PTH) (EC 3.1.1.29)	pth SP_0005	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000163932.1; NZ_CP089948.1.;	189	SP_0005	NA	GO:0004045; GO:0005737; GO:0006412	translation [GO:0006412]	cytoplasm
Q9AHD4	reviewed	CPSB_STRPN	Tyrosine-protein phosphatase CpsB (EC 3.1.3.48)	cpsB wzh SP_0347	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000565352.1; NZ_CP089948.1.;	243	SP_0347	PATHWAY: Capsule biogenesis; capsule polysaccharide biosynthesis.	GO:0004725; GO:0030145; GO:0045227	capsule polysaccharide biosynthetic process [GO:0045227]	unknown
Q9F2F0	reviewed	DEF_STRPN	Peptide deformylase (PDF) (EC 3.5.1.88) (Polypeptide deformylase)	def SP_1456	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001272941.1; NZ_CP089948.1.;	203	SP_1456	NA	GO:0006412; GO:0042586; GO:0046872	translation [GO:0006412]	unknown
Q9X4R2	reviewed	HRCA_STRPN	Heat-inducible transcription repressor HrcA	hrcA SP_0515	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000255768.1; NZ_CP089948.1.;	344	SP_0515	NA	GO:0003677; GO:0045892	negative regulation of DNA-templated transcription [GO:0045892]	unknown
A0A0H2UMR4	unreviewed	A0A0H2UMR4_STRPN	Septum formation initiator	SP_0008	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000041909.1; NZ_CP089948.1.;	122	SP_0008	NA	GO:0016020; GO:0051301	cell division [GO:0051301]	unknown
A0A0H2UMS0	unreviewed	A0A0H2UMS0_STRPN	Transcriptional regulator ComX1 (Transcriptional regulator ComX2)	comX1 comX2 SP_0014 SP_2006	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000588925.1; NZ_CP089948.1.;	159	SP_0014 SP_2006	NA	GO:0003700; GO:0006352	DNA-templated transcription initiation [GO:0006352]	unknown
A0A0H2UMS1	unreviewed	A0A0H2UMS1_STRPN	IS630-Spn1, transposase Orf1	SP_0015	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	138	SP_0015	NA	NA	NA	unknown
A0A0H2UMS5	unreviewed	A0A0H2UMS5_STRPN	Carbonic anhydrase	SP_0024	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001809263.1; NZ_CP089948.1.;	165	SP_0024	NA	GO:0004089; GO:0008270	NA	unknown
A0A0H2UMS6	unreviewed	A0A0H2UMS6_STRPN	Phosphoglycerate mutase family protein	SP_0022	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000691236.1; NZ_CP089948.1.;	171	SP_0022	NA	GO:0005737; GO:0016791	NA	unknown
A0A0H2UMS9	unreviewed	A0A0H2UMS9_STRPN	Adenylosuccinate lyase	SP_0029	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	77	SP_0029	NA	NA	NA	unknown
A0A0H2UMT0	unreviewed	A0A0H2UMT0_STRPN	Ribose-phosphate pyrophosphokinase	SP_0031	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	104	SP_0031	NA	NA	NA	unknown
A0A0H2UMT1	unreviewed	A0A0H2UMT1_STRPN	Competence-induced protein Ccs16	ccs16 SP_0030	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	108	SP_0030	NA	NA	NA	unknown
A0A0H2UMT5	unreviewed	A0A0H2UMT5_STRPN	Bacteriocin BlpU	blpU SP_0041	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001093487.1; NZ_CP089948.1.;	76	SP_0041	NA	GO:0042742	defense response to bacterium [GO:0042742]	unknown
A0A0H2UMT6	unreviewed	A0A0H2UMT6_STRPN	Uncharacterized protein	SP_0040	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	NA	41	SP_0040	NA	NA	NA	unknown
A0A0H2UMU1	unreviewed	A0A0H2UMU1_STRPN	Putative vanZ protein	SP_0049	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000894006.1; NZ_CP089948.1.;	169	SP_0049	NA	GO:0016020	NA	unknown
A0A0H2UMU2	unreviewed	A0A0H2UMU2_STRPN	Phosphoribosylaminoimidazole carboxylase ATPase subunit	SP_0052	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_001809271.1; NZ_CP089948.1.;	38	SP_0052	NA	NA	NA	unknown
A0A0H2UMU3	unreviewed	A0A0H2UMU3_STRPN	Extracellular protein	SP_0009	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000429334.1; NZ_CP089948.1.;	40	SP_0009	NA	NA	NA	unknown
A0A0H2UMU5	unreviewed	A0A0H2UMU5_STRPN	Phosphoribosylaminoimidazole carboxylase ATPase subunit	SP_0055	Streptococcus pneumoniae serotype 4 ATCC BAA-334 / TIGR4	170187	WP_000614706.1; NZ_CP089948.1.;	75	SP_0055	NA	NA	NA	unknown
