uniprot_ID	reviewed	uniprot_name	protein	gene_name_long	organism	organism_id	refseq	kegg	length	locus_tag	pathway	go_ids	go_bp	localization
Q9F3J0	unreviewed	Q9F3J0_STRCO	ATP/GTP binding protein	SCO5275 2SC7G11.37	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629421.1; NC_003888.3.;WP_011030145.1; NZ_VNID01000008.1.;	NA	1007	SCO5275	NA	GO:0007165; GO:0043531	signal transduction [GO:0007165]	unknown
Q9F3J1	unreviewed	Q9F3J1_STRCO	HEXXH motif domain-containing protein	SCO5274 2SC7G11.36	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629420.1; NC_003888.3.;WP_011030144.1; NZ_VNID01000008.1.;	NA	541	SCO5274	NA	NA	NA	unknown
Q9F3J2	unreviewed	Q9F3J2_STRCO	Radical SAM core domain-containing protein	SCO5273 2SC7G11.35	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629419.1; NC_003888.3.;	NA	620	SCO5273	NA	GO:0016491; GO:0046872; GO:0051536	NA	unknown
Q9F3J3	unreviewed	Q9F3J3_STRCO	FXSXX-COOH protein	SCO5272 2SC7G11.34	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629418.1; NC_003888.3.;WP_003973697.1; NZ_VNID01000008.1.;	NA	64	SCO5272	NA	NA	NA	unknown
Q9F3J4	unreviewed	Q9F3J4_STRCO	Uncharacterized protein	SCO5271 2SC7G11.33c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629417.1; NC_003888.3.;WP_011030142.1; NZ_VNID01000008.1.;	NA	1096	SCO5271	NA	NA	NA	unknown
Q9F3J5	unreviewed	Q9F3J5_STRCO	AAA+ ATPase domain-containing protein	SCO5270 2SC7G11.32	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629416.1; NC_003888.3.;WP_011030141.1; NZ_VNID01000008.1.;	NA	340	SCO5270	NA	GO:0005524; GO:0016887	NA	unknown
Q9F3J6	unreviewed	Q9F3J6_STRCO	vWA-MoxR associated protein C-terminal domain-containing protein	SCO5269 2SC7G11.31	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629415.1; NC_003888.3.;WP_011030140.1; NZ_VNID01000008.1.;	NA	745	SCO5269	NA	NA	NA	unknown
Q9F3J7	unreviewed	Q9F3J7_STRCO	Trypsin-co-occurring domain-containing protein	SCO5268 2SC7G11.30	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629414.1; NC_003888.3.;WP_003973701.1; NZ_VNID01000008.1.;	NA	156	SCO5268	NA	NA	NA	unknown
Q9F3J8	unreviewed	Q9F3J8_STRCO	Uncharacterized protein	SCO5267 2SC7G11.29c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629413.1; NC_003888.3.;WP_011030139.1; NZ_VNID01000008.1.;	NA	61	SCO5267	NA	NA	NA	unknown
Q9F3J9	unreviewed	Q9F3J9_STRCO	Membrane protei	SCO5266 2SC7G11.28	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629412.1; NC_003888.3.;WP_003973703.1; NZ_VNID01000008.1.;	NA	277	SCO5266	NA	NA	NA	unknown
Q9F3K0	unreviewed	Q9F3K0_STRCO	Uncharacterized protein	SCO5265 2SC7G11.27c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629411.1; NC_003888.3.;	NA	333	SCO5265	NA	NA	NA	unknown
Q9F3K1	unreviewed	Q9F3K1_STRCO	Transcription regulator PadR N-terminal domain-containing protein	SCO5264 2SC7G11.26c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629410.1; NC_003888.3.;WP_003973705.1; NZ_VNID01000008.1.;	NA	360	SCO5264	NA	NA	NA	unknown
Q9F3K2	unreviewed	Q9F3K2_STRCO	Clp R domain-containing protein	SCO5263 2SC7G11.25	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629409.1; NC_003888.3.;WP_011030137.1; NZ_VNID01000008.1.;	NA	188	SCO5263	NA	NA	NA	unknown
Q9F3K3	unreviewed	Q9F3K3_STRCO	Dehydrogenase	SCO5262 2SC7G11.24	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629408.1; NC_003888.3.;WP_003973708.1; NZ_VNID01000008.1.;	NA	321	SCO5262	NA	GO:0016491	NA	unknown
Q9F3K5	unreviewed	Q9F3K5_STRCO	Secreted protein	atrA SCO5260 2SC7G11.22c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629406.1; NC_003888.3.;WP_003973710.1; NZ_VNID01000008.1.;	NA	320	SCO5260	NA	NA	NA	unknown
Q9F3K7	unreviewed	Q9F3K7_STRCO	ATP-binding protein	atrC SCO5258 2SC7G11.20c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629404.1; NC_003888.3.;WP_003973712.1; NZ_VNID01000008.1.;	NA	253	SCO5258	NA	GO:0005524; GO:0015424; GO:0016887	NA	unknown
Q9F3K8	unreviewed	Q9F3K8_STRCO	Methyltransferase	metZ SCO5257 2SC7G11.19	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629403.1; NC_003888.3.;WP_011030136.1; NZ_VNID01000008.1.;	NA	269	SCO5257	NA	GO:0008168; GO:0009058; GO:0032259	biosynthetic process [GO:0009058]; methylation [GO:0032259]	unknown
Q9F3K9	unreviewed	Q9F3K9_STRCO	Zinc finger CGNR domain-containing protein	SCO5256 2SC7G11.18c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629402.1; NC_003888.3.;WP_003973714.1; NZ_VNID01000008.1.;	NA	209	SCO5256	NA	NA	NA	unknown
Q9F3L0	unreviewed	Q9F3L0_STRCO	Signal peptidase protein	SCO5255 2SC7G11.17	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629401.1; NC_003888.3.;	NA	146	SCO5255	NA	GO:0004252; GO:0006465	signal peptide processing [GO:0006465]	unknown
Q9F3L1	unreviewed	Q9F3L1_STRCO	Uncharacterized protein	SCO5253 2SC7G11.15	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629399.1; NC_003888.3.;WP_003973717.1; NZ_VNID01000008.1.;	NA	73	SCO5253	NA	NA	NA	unknown
Q9F3L2	unreviewed	Q9F3L2_STRCO	Bacterial bifunctional deaminase-reductase C-terminal domain-containing protein	SCO5252 2SC7G11.14	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629398.1; NC_003888.3.;WP_003973718.1; NZ_VNID01000008.1.;	NA	194	SCO5252	NA	GO:0008703; GO:0009231	riboflavin biosynthetic process [GO:0009231]	unknown
Q9F3L3	unreviewed	Q9F3L3_STRCO	Acetyltransferase	pat SCO5251 2SC7G11.13	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629397.1; NC_003888.3.;WP_003973719.1; NZ_VNID01000008.1.;	NA	212	SCO5251	NA	GO:0016747	NA	unknown
Q9F3L4	unreviewed	Q9F3L4_STRCO	Polyprenyl synthetase	gtr SCO5250 2SC7G11.12	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629396.1; NC_003888.3.;WP_003973720.1; NZ_VNID01000008.1.;	NA	386	SCO5250	NA	GO:0004659; GO:0006744; GO:0008299; GO:0010236; GO:1990234	isoprenoid biosynthetic process [GO:0008299]; plastoquinone biosynthetic process [GO:0010236]; ubiquinone biosynthetic process [GO:0006744]	unknown
Q9F3L5	unreviewed	Q9F3L5_STRCO	Nucleotide-binding protein	SCO5249 2SC7G11.11	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629395.1; NC_003888.3.;WP_003973721.1; NZ_VNID01000008.1.;	NA	468	SCO5249	NA	GO:0003700; GO:0005829	NA	unknown
Q9F3L6	unreviewed	Q9F3L6_STRCO	N-acetylmuramoyl-L-alanine amidase domain-containing protein	SCO5248 2SC7G11.10c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629394.1; NC_003888.3.;WP_011030135.1; NZ_VNID01000008.1.;	NA	192	SCO5248	NA	GO:0008745; GO:0009253	peptidoglycan catabolic process [GO:0009253]	unknown
Q9F3L7	unreviewed	Q9F3L7_STRCO	Deaminase	SCO5247 2SC7G11.09c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629393.1; NC_003888.3.;WP_011030134.1; NZ_VNID01000008.1.;	NA	302	SCO5247	NA	GO:0019148; GO:1901605	alpha-amino acid metabolic process [GO:1901605]	unknown
Q9F3L9	unreviewed	Q9F3L9_STRCO	Integral membrane protein	SCO5242 2SC7G11.04	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629388.1; NC_003888.3.;WP_011030132.1; NZ_VNID01000008.1.;	NA	152	SCO5242	NA	GO:0016020	NA	unknown
Q9F3M0	unreviewed	Q9F3M0_STRCO	DAGKc domain-containing protein	SCO5241 2SC7G11.03c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629387.1; NC_003888.3.;WP_011030131.1; NZ_VNID01000008.1.;	NA	322	SCO5241	NA	GO:0004143; GO:0005886	NA	unknown
Q9F3M3	unreviewed	Q9F3M3_STRCO	Hypervirulence associated protein TUDOR domain-containing protein	SCO7665 SC10F4.38c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_631705.1; NC_003888.3.;WP_011031814.1; NZ_VNID01000005.1.;	NA	69	SCO7665	NA	NA	NA	unknown
Q9F3M4	unreviewed	Q9F3M4_STRCO	DUF488 domain-containing protein	SCO7664 SC10F4.37c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_631704.1; NC_003888.3.;WP_011031813.1; NZ_VNID01000005.1.;	NA	178	SCO7664	NA	NA	NA	unknown
Q9F3M5	unreviewed	Q9F3M5_STRCO	Methylated-DNA-[protein]-cysteine S-methyltransferase DNA binding domain-containing protein	SCO7663 SC10F4.36c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_631703.1; NC_003888.3.;WP_011031812.1; NZ_VNID01000005.1.;	NA	94	SCO7663	NA	GO:0003824; GO:0006281	DNA repair [GO:0006281]	unknown
Q9F3M6	unreviewed	Q9F3M6_STRCO	Chloramphenicol resistance protein	cmlR2 SCO7662 SC10F4.35	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_631702.1; NC_003888.3.;WP_011031811.1; NZ_VNID01000005.1.;	NA	392	SCO7662	NA	GO:0005886; GO:0022857; GO:0055085	transmembrane transport [GO:0055085]	unknown
Q9F3M7	unreviewed	Q9F3M7_STRCO	Secreted protein	SCO7661 SC10F4.34	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_631701.1; NC_003888.3.;	NA	212	SCO7661	NA	GO:0008703; GO:0009231	riboflavin biosynthetic process [GO:0009231]	unknown
Q9F3M9	unreviewed	Q9F3M9_STRCO	Uncharacterized protein	SCO7658 SC10F4.31	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_631698.1; NC_003888.3.;	NA	50	SCO7658	NA	NA	NA	unknown
Q9F3N0	unreviewed	Q9F3N0_STRCO	Secreted protein	SCO7657 SC10F4.30	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_631697.1; NC_003888.3.;WP_011031808.1; NZ_VNID01000005.1.;	NA	585	SCO7657	NA	GO:0005507; GO:0005975; GO:0016641	carbohydrate metabolic process [GO:0005975]	unknown
Q9F3N1	unreviewed	Q9F3N1_STRCO	2'-5' RNA ligase family protein	SCO7656 SC10F4.29	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_631696.1; NC_003888.3.;	NA	173	SCO7656	NA	NA	NA	unknown
Q9F3N2	unreviewed	Q9F3N2_STRCO	Oxidoreductase	SCO7655 SC10F4.28	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_631695.1; NC_003888.3.;WP_003971489.1; NZ_VNID01000005.1.;	NA	310	SCO7655	NA	GO:0005829; GO:0016491	NA	unknown
Q9F3N3	unreviewed	Q9F3N3_STRCO	Oxidoreductase	SCO7654 SC10F4.27	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_631694.1; NC_003888.3.;WP_003971490.1; NZ_VNID01000005.1.;	NA	285	SCO7654	NA	GO:0004033; GO:0005737	NA	unknown
Q9F3N4	unreviewed	Q9F3N4_STRCO	Hypothetical fusion protein	SCO7653 SC10F4.26c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_631693.1; NC_003888.3.;WP_011031806.1; NZ_VNID01000005.1.;	NA	240	SCO7653	NA	NA	NA	unknown
Q9F3N5	unreviewed	Q9F3N5_STRCO	Acetyltransferase	SCO7652 SC10F4.25	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_631692.1; NC_003888.3.;WP_003971492.1; NZ_VNID01000005.1.;	NA	183	SCO7652	NA	GO:0005737; GO:0008999; GO:1990189	NA	unknown
Q9F3N6	unreviewed	Q9F3N6_STRCO	TetR-family transcriptional regulator	SCO7651 SC10F4.24c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_631691.1; NC_003888.3.;	NA	204	SCO7651	NA	GO:0000976; GO:0003700; GO:0006355	regulation of DNA-templated transcription [GO:0006355]	unknown
Q9F3N7	unreviewed	Q9F3N7_STRCO	Secreted hydrolase	SCO7650 SC10F4.23	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_631690.1; NC_003888.3.;WP_011031804.1; NZ_VNID01000005.1.;	NA	490	SCO7650	NA	GO:0016787	NA	unknown
Q9F3N8	unreviewed	Q9F3N8_STRCO	Two-component system sensor kinase	SCO7649 SC10F4.22c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_631689.1; NC_003888.3.;	NA	398	SCO7649	NA	GO:0000155; GO:0016020; GO:0046983	NA	unknown
Q9F3N9	unreviewed	Q9F3N9_STRCO	Two-component system response regulator	SCO7648 SC10F4.21c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_631688.1; NC_003888.3.;	NA	221	SCO7648	NA	GO:0000160; GO:0003677; GO:0006355	phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]	unknown
Q9F3P0	unreviewed	Q9F3P0_STRCO	Calcium binding protein	SCO7647 SC10F4.20	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_631687.1; NC_003888.3.;WP_011031802.1; NZ_VNID01000005.1.;	NA	179	SCO7647	NA	GO:0005509; GO:0017156	calcium-ion regulated exocytosis [GO:0017156]	unknown
Q9F3P1	unreviewed	Q9F3P1_STRCO	Membrane protein	SCO7646 SC10F4.19	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_631686.1; NC_003888.3.;WP_003971498.1; NZ_VNID01000005.1.;	NA	90	SCO7646	NA	GO:0016020	NA	unknown
Q9F3P2	unreviewed	Q9F3P2_STRCO	TetR-family transcriptional regulator	SCO7645 SC10F4.18	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_631685.1; NC_003888.3.;WP_011031801.1; NZ_VNID01000005.1.;	NA	237	SCO7645	NA	GO:0003677; GO:0045892	negative regulation of DNA-templated transcription [GO:0045892]	unknown
Q9F3P3	unreviewed	Q9F3P3_STRCO	ATP binding protein	SCO7644 SC10F4.17c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_631684.1; NC_003888.3.;WP_011031800.1; NZ_VNID01000005.1.;	NA	407	SCO7644	NA	NA	NA	unknown
Q9F3P4	unreviewed	Q9F3P4_STRCO	DUF1905 domain-containing protein	SCO7643 SC10F4.16	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_631683.1; NC_003888.3.;	NA	91	SCO7643	NA	NA	NA	unknown
Q9F3P5	unreviewed	Q9F3P5_STRCO	VOC domain-containing protein	SCO7642 SC10F4.15	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_631682.1; NC_003888.3.;WP_011031798.1; NZ_VNID01000005.1.;	NA	121	SCO7642	NA	NA	NA	unknown
Q9F3P6	unreviewed	Q9F3P6_STRCO	Dehydrogenase	SCO7641 SC10F4.14	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_631681.1; NC_003888.3.;WP_011031797.1; NZ_VNID01000005.1.;	NA	398	SCO7641	NA	GO:0003858; GO:0005829; GO:0016054; GO:0016616; GO:0035064; GO:0050661	organic acid catabolic process [GO:0016054]	unknown
Q9F3P7	unreviewed	Q9F3P7_STRCO	LysR-family transcriptional regulator	SCO7640 SC10F4.13c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_631680.1; NC_003888.3.;WP_011031796.1; NZ_VNID01000005.1.;	NA	327	SCO7640	NA	GO:0003700; GO:0006355; GO:0032993	regulation of DNA-templated transcription [GO:0006355]	unknown
Q9F3P8	unreviewed	Q9F3P8_STRCO	MarR-family regulatory protein	SCO7639 SC10F4.12	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_631679.1; NC_003888.3.;WP_011031795.1; NZ_VNID01000005.1.;	NA	140	SCO7639	NA	GO:0003700	NA	unknown
Q9F3Q1	unreviewed	Q9F3Q1_STRCO	Membrane protein	SCO7636 SC10F4.09	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_631676.1; NC_003888.3.;WP_011031792.1; NZ_VNID01000005.1.;	NA	96	SCO7636	NA	GO:0016020	NA	unknown
Q9F3Q3	unreviewed	Q9F3Q3_STRCO	Knr4/Smi1-like domain-containing protein	SCO7634 SC10F4.07	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_631674.1; NC_003888.3.;WP_011031791.1; NZ_VNID01000005.1.;	NA	633	SCO7634	NA	NA	NA	unknown
Q9F3Q5	unreviewed	Q9F3Q5_STRCO	GlcNAc-PI de-N-acetylase	SCO7632 SC10F4.05	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_631672.1; NC_003888.3.;WP_003971512.1; NZ_VNID01000005.1.;	NA	277	SCO7632	NA	GO:0016137; GO:0016811	glycoside metabolic process [GO:0016137]	unknown
Q9F3Q6	unreviewed	Q9F3Q6_STRCO	Secreted protein	SCO7631 SC10F4.04c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_631671.1; NC_003888.3.;WP_011031789.1; NZ_VNID01000005.1.;	NA	629	SCO7631	NA	GO:0016787	NA	unknown
Q9F3Q7	unreviewed	Q9F3Q7_STRCO	Isomerase	SCO7630 SC10F4.03	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_631670.1; NC_003888.3.;WP_003971514.1; NZ_VNID01000005.1.;	NA	224	SCO7630	NA	GO:0005737; GO:0016791; GO:0016853	NA	unknown
Q9FBI3	unreviewed	Q9FBI3_STRCO	Reductase	SCO5176 SCP8.39	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629324.1; NC_003888.3.;	NA	370	SCO5176	NA	NA	NA	unknown
Q9FBI4	unreviewed	Q9FBI4_STRCO	Integral membrane protein	SCO5175 SCP8.38	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629323.1; NC_003888.3.;	NA	355	SCO5175	NA	GO:0016020	NA	unknown
Q9FBI5	unreviewed	Q9FBI5_STRCO	Transferase	SCO5174 SCP8.37	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629322.1; NC_003888.3.;WP_011030096.1; NZ_VNID01000008.1.;	NA	593	SCO5174	NA	GO:0016757	NA	unknown
Q9FBI6	unreviewed	Q9FBI6_STRCO	DUF3152 domain-containing protein	SCO5173 SCP8.36	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629321.1; NC_003888.3.;WP_011030095.1; NZ_VNID01000008.1.;	NA	559	SCO5173	NA	NA	NA	unknown
Q9FBI7	unreviewed	Q9FBI7_STRCO	Hydrolase	SCO5172 SCP8.35	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629320.1; NC_003888.3.;WP_011030094.1; NZ_VNID01000008.1.;	NA	358	SCO5172	NA	GO:0016787	NA	unknown
Q9FBI8	unreviewed	Q9FBI8_STRCO	TetR-family transcriptional regulator	SCO5170 SCP8.33c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629318.1; NC_003888.3.;WP_003973808.1; NZ_VNID01000008.1.;	NA	213	SCO5170	NA	GO:0000976; GO:0003700; GO:0006355	regulation of DNA-templated transcription [GO:0006355]	unknown
Q9FBI9	unreviewed	Q9FBI9_STRCO	ATP-binding protein	SCO5169 SCP8.32c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629317.1; NC_003888.3.;	NA	94	SCO5169	NA	GO:0005524	NA	unknown
Q9FBJ0	unreviewed	Q9FBJ0_STRCO	Integral membrane protein	SCO5168 SCP8.31c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629316.1; NC_003888.3.;WP_003973810.1; NZ_VNID01000008.1.;	NA	89	SCO5168	NA	GO:0016020	NA	unknown
Q9FBJ1	unreviewed	Q9FBJ1_STRCO	tRNA 2-methylthio-N6-isopentenyl adenosine(37) hydroxylase MiaE-like protein	SCO5167 SCP8.30	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629315.1; NC_003888.3.;WP_003973811.1; NZ_VNID01000008.1.;	NA	260	SCO5167	NA	NA	NA	unknown
Q9FBJ3	unreviewed	Q9FBJ3_STRCO	Hydrolase	SCO5165 SCP8.28c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629313.1; NC_003888.3.;WP_011030092.1; NZ_VNID01000008.1.;	NA	298	SCO5165	NA	GO:0004806; GO:0046503	glycerolipid catabolic process [GO:0046503]	unknown
Q9FBJ4	unreviewed	Q9FBJ4_STRCO	NYN domain-containing protein	SCO5164 SCP8.27	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629312.1; NC_003888.3.;	NA	301	SCO5164	NA	GO:0004540	NA	unknown
Q9FBJ5	unreviewed	Q9FBJ5_STRCO	Uncharacterized protein	SCO5163 SCP8.26c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629311.1; NC_003888.3.;WP_007444413.1; NZ_VNID01000008.1.;	NA	50	SCO5163	NA	NA	NA	unknown
Q9FBJ6	unreviewed	Q9FBJ6_STRCO	UPF0056 membrane protein	SCO5162 SCP8.25	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629310.1; NC_003888.3.;WP_003973815.1; NZ_VNID01000008.1.;	NA	201	SCO5162	NA	GO:0005886	NA	inner membrane
Q9FBJ7	unreviewed	Q9FBJ7_STRCO	Polymerase/histidinol phosphatase N-terminal domain-containing protein	SCO5161 SCP8.24	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629309.1; NC_003888.3.;WP_003973816.1; NZ_VNID01000008.1.;	NA	285	SCO5161	NA	GO:0004534; GO:0035312	NA	unknown
Q9FBJ8	unreviewed	Q9FBJ8_STRCO	Uncharacterized protein	SCO5160 SCP8.23	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629308.1; NC_003888.3.;WP_003973817.1; NZ_VNID01000008.1.;	NA	216	SCO5160	NA	NA	NA	unknown
Q9FBJ9	unreviewed	Q9FBJ9_STRCO	Integral membrane transport protein	SCO5159 SCP8.22c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629307.1; NC_003888.3.;WP_003973818.1; NZ_VNID01000008.1.;	NA	407	SCO5159	NA	GO:0016020; GO:0022857	NA	unknown
Q9FBK0	unreviewed	Q9FBK0_STRCO	Suppressor of fused-like domain-containing protein	SCO5158 SCP8.21	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629306.1; NC_003888.3.;WP_011030091.1; NZ_VNID01000008.1.;	NA	198	SCO5158	NA	NA	NA	unknown
Q9FBK1	unreviewed	Q9FBK1_STRCO	Metal-transport protein	SCO5157 SCP8.20c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629305.1; NC_003888.3.;WP_011030090.1; NZ_VNID01000008.1.;	NA	371	SCO5157	NA	GO:0000287; GO:0005886; GO:0015087; GO:0015095; GO:0050897	NA	unknown
Q9FBK2	unreviewed	Q9FBK2_STRCO	Uncharacterized protein	SCO5156 SCP8.19c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629304.1; NC_003888.3.;WP_003973821.1; NZ_VNID01000008.1.;	NA	170	SCO5156	NA	NA	NA	unknown
Q9FBK3	unreviewed	Q9FBK3_STRCO	Lipoprotein	SCO5155 SCP8.18	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629303.1; NC_003888.3.;	NA	243	SCO5155	NA	NA	NA	unknown
Q9FBK4	unreviewed	Q9FBK4_STRCO	CBS domain-containing protein	SCO5154 SCP8.17c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629302.1; NC_003888.3.;WP_011030088.1; NZ_VNID01000008.1.;	NA	433	SCO5154	NA	GO:0015095; GO:0016020	NA	unknown
Q9FBK5	unreviewed	Q9FBK5_STRCO	Integral membrane protein	SCO5153 SCP8.16c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629301.1; NC_003888.3.;	NA	198	SCO5153	NA	GO:0016020	NA	unknown
Q9FBK7	unreviewed	Q9FBK7_STRCO	Uncharacterized protein	SCO5151 SCP8.14	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629299.1; NC_003888.3.;	NA	248	SCO5151	NA	NA	NA	unknown
Q9FBK9	unreviewed	Q9FBK9_STRCO	Protease	SCO5149 SCP8.12	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629297.1; NC_003888.3.;	NA	542	SCO5149	NA	GO:0004252; GO:0006508; GO:0016020	proteolysis [GO:0006508]	unknown
Q9FBL0	unreviewed	Q9FBL0_STRCO	Membrane protein	SCO5148 SCP8.11	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629296.1; NC_003888.3.;WP_011030084.1; NZ_CP042324.1.;	NA	329	SCO5148	NA	NA	NA	unknown
Q9FBL1	unreviewed	Q9FBL1_STRCO	ECF-subfamily sigma factor	SCO5147 SCP8.10	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629295.1; NC_003888.3.;WP_003973830.1; NZ_VNID01000008.1.;	NA	223	SCO5147	NA	GO:0003677; GO:0006352; GO:0006355; GO:0016987; GO:0050896	DNA-templated transcription initiation [GO:0006352]; regulation of DNA-templated transcription [GO:0006355]; response to stimulus [GO:0050896]	unknown
Q9FBL2	unreviewed	Q9FBL2_STRCO	Methyltransferase	SCO5146 SCP8.09c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629294.1; NC_003888.3.;	NA	174	SCO5146	NA	GO:0008171; GO:0008757; GO:0032259	methylation [GO:0032259]	unknown
Q9FBL3	unreviewed	Q9FBL3_STRCO	DUF3117 domain-containing protein	SCO5145 SCP8.08	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629293.1; NC_003888.3.;	NA	74	SCO5145	NA	NA	NA	unknown
Q9FBL4	unreviewed	Q9FBL4_STRCO	Acyl CoA isomerase	SCO5144 SCP8.07c	Streptomyces coelicolor ATCC BAA-471 / A32 / M145	100226	NP_629292.1; NC_003888.3.;WP_011030081.1; NZ_VNID01000008.1.;	NA	267	SCO5144	NA	GO:0006635; GO:0016853	fatty acid beta-oxidation [GO:0006635]	unknown
