uniprot_ID	reviewed	uniprot_name	protein	gene_name_long	organism	organism_id	refseq	kegg	length	locus_tag	pathway	go_ids	go_bp	localization
Q0K0J3	unreviewed	Q0K0J3_CUPNH	2-hydroxycyclohexanecarboxyl-CoA dehydrogenase (Short Chain CoA Dehydrogenase (EC 1.1.1.-))	badH H16_B1696 E6A55_27750	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617415.1; NZ_CP039288.1.;	reh:H16_B1696	255	H16_B1696	NA	GO:0016491	NA	unknown
Q0K0J6	unreviewed	Q0K0J6_CUPNH	2,3-dihydroxybenzoate-AMP ligase (EC 6.3.2.-) (Cyclohexanecarboxylate-CoA ligase)	aliA H16_B1693 E6A55_27735	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617413.1; NZ_CP039288.1.;	reh:H16_B1693	547	H16_B1693	NA	GO:0006631; GO:0031956	fatty acid metabolic process [GO:0006631]	unknown
Q0K0J7	unreviewed	Q0K0J7_CUPNH	Aminotransferase class III-fold pyridoxal phosphate-dependent enzyme (Putative aminotransferase (EC 2.6.1.-))	H16_B1692 E6A55_27730	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617412.1; NZ_CP039288.1.;	reh:H16_B1692	474	H16_B1692	NA	GO:0008483; GO:0009058; GO:0030170	biosynthetic process [GO:0009058]	unknown
Q0K0J8	unreviewed	Q0K0J8_CUPNH	Phosphopantetheinyltransferase family protein (EC 3.1.2.-)	H16_B1691	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	NA	reh:H16_B1691	277	H16_B1691	NA	GO:0000287; GO:0005829; GO:0008897; GO:0016787; GO:0019878	lysine biosynthetic process via aminoadipic acid [GO:0019878]	unknown
Q0K0J9	unreviewed	Q0K0J9_CUPNH	Thioesterase (EC 3.1.2.-)	H16_B1690 E6A55_27720	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617410.1; NZ_CP039288.1.;	reh:H16_B1690	272	H16_B1690	NA	GO:0008610; GO:0016787	lipid biosynthetic process [GO:0008610]	unknown
Q0K0K0	unreviewed	Q0K0K0_CUPNH	Antibiotic/siderophore biosynthesis protein (MbtH family NRPS accessory protein)	mbtH H16_B1689 E6A55_27715	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_010810192.1; NZ_CP039288.1.;	reh:H16_B1689	68	H16_B1689	NA	GO:0005829; GO:0019290	siderophore biosynthetic process [GO:0019290]	unknown
Q0K0K1	unreviewed	Q0K0K1_CUPNH	Pyoverdine biosynthesis regulatory protein	H16_B1688	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	NA	reh:H16_B1688	353	H16_B1688	NA	GO:0016491; GO:0017000	antibiotic biosynthetic process [GO:0017000]	unknown
Q0K0K2	unreviewed	Q0K0K2_CUPNH	Non-ribosomal peptide synthetase	nrpA H16_B1687	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	NA	reh:H16_B1687	3094	H16_B1687	NA	GO:0005829; GO:0016491; GO:0031177; GO:0043041; GO:0044550	amino acid activation for nonribosomal peptide biosynthetic process [GO:0043041]; secondary metabolite biosynthetic process [GO:0044550]	unknown
Q0K0K3	unreviewed	Q0K0K3_CUPNH	Non-ribosomal peptide synthetase	nrpB H16_B1686	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617407.1; NZ_CP039288.1.;	reh:H16_B1686	1031	H16_B1686	NA	GO:0003824; GO:0005829; GO:0031177; GO:0043041; GO:0044550	amino acid activation for nonribosomal peptide biosynthetic process [GO:0043041]; secondary metabolite biosynthetic process [GO:0044550]	unknown
Q0K0K4	unreviewed	Q0K0K4_CUPNH	Non-ribosomal peptide synthetase	nrpC H16_B1685	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617406.1; NZ_CP039288.1.;	reh:H16_B1685	2008	H16_B1685	NA	GO:0003824; GO:0031177	NA	unknown
Q0K0K5	unreviewed	Q0K0K5_CUPNH	Putative iron transport-related membrane protein (Siderophore-iron reductase FhuF)	fhuF H16_B1684 E6A55_27690	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617405.1; NZ_CP039288.1.;	reh:H16_B1684	251	H16_B1684	NA	GO:0003824; GO:0051537	NA	unknown
Q0K0K6	unreviewed	Q0K0K6_CUPNH	Non-ribosomal peptide synthetase	H16_B1683 E6A55_27685	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617404.1; NZ_CP039288.1.;	reh:H16_B1683	1075	H16_B1683	NA	GO:0003824; GO:0005829; GO:0031177; GO:0043041; GO:0044550	amino acid activation for nonribosomal peptide biosynthetic process [GO:0043041]; secondary metabolite biosynthetic process [GO:0044550]	unknown
Q0K0K8	unreviewed	Q0K0K8_CUPNH	N-acetyltransferase (Siderophore biosynthesis related protein/Acetyltransferase or N-acetylase of ribosomal proteins (CO))	H16_B1681 E6A55_27675	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617402.1; NZ_CP039288.1.;	reh:H16_B1681	366	H16_B1681	NA	GO:0016410; GO:0019290	siderophore biosynthetic process [GO:0019290]	unknown
Q0K0L0	unreviewed	Q0K0L0_CUPNH	Outer membrane receptor, TonB dependent (TonB-dependent siderophore receptor)	fhuE H16_B1679 E6A55_27665	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	NA	reh:H16_B1679	760	H16_B1679	NA	GO:0009279; GO:0015344; GO:0038023	NA	outer membrane
Q0K0L1	unreviewed	Q0K0L1_CUPNH	Iron uptake protein	H16_B1678	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	NA	reh:H16_B1678	122	H16_B1678	NA	GO:0016020	NA	unknown
Q0K0L2	unreviewed	Q0K0L2_CUPNH	Iron regulated protein	H16_B1677	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617398.1; NZ_CP039288.1.;	reh:H16_B1677	543	H16_B1677	NA	GO:0016020	NA	unknown
Q0K0L3	unreviewed	Q0K0L3_CUPNH	DUF3325 domain-containing protein (Hypothetical membrane spanning protein)	H16_B1676 E6A55_27650	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	NA	reh:H16_B1676	113	H16_B1676	NA	GO:0016020	NA	unknown
Q0K0L4	unreviewed	Q0K0L4_CUPNH	DUF2917 domain-containing protein	H16_B1675 E6A55_27645	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617396.1; NZ_CP039288.1.;	reh:H16_B1675	110	H16_B1675	NA	NA	NA	unknown
Q0K0L5	unreviewed	Q0K0L5_CUPNH	Alpha/beta fold hydrolase (Hypothetical membrane spanning protein)	H16_B1674 E6A55_27640	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617395.1; NZ_CP039288.1.;	reh:H16_B1674	341	H16_B1674	NA	NA	NA	unknown
Q0K0L6	unreviewed	Q0K0L6_CUPNH	TetR/AcrR family transcriptional regulator (Transcriptional regulator, TetR/AcrR-family)	H16_B1673 E6A55_27635	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	NA	reh:H16_B1673	238	H16_B1673	NA	GO:0003677; GO:0009889; GO:0080090	regulation of biosynthetic process [GO:0009889]; regulation of primary metabolic process [GO:0080090]	unknown
Q0K0L7	unreviewed	Q0K0L7_CUPNH	Helix-turn-helix XRE-family like protein (XRE family transcriptional regulator)	H16_B1672 E6A55_27630	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	NA	reh:H16_B1672	128	H16_B1672	NA	GO:0003677	NA	unknown
Q0K0M0	unreviewed	Q0K0M0_CUPNH	3-Oxoacyl-[acyl-carrier-protein] reductase (EC 1.1.1.100) (Hydroxymyristoyl-ACP dehydratase)	H16_B1669 E6A55_27615	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_010810172.1; NZ_CP039288.1.;	reh:H16_B1669	162	H16_B1669	NA	GO:0004316	NA	unknown
Q0K0M1	unreviewed	Q0K0M1_CUPNH	3-oxoacyl-ACP synthase	H16_B1668 E6A55_27610	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617391.1; NZ_CP039288.1.;	reh:H16_B1668	270	H16_B1668	NA	GO:0016746	NA	unknown
Q0K0M2	unreviewed	Q0K0M2_CUPNH	3-Oxoacyl-[acyl-carrier-protein] synthase (EC 2.3.1.41) (Beta-ketoacyl-[acyl-carrier-protein] synthase family protein)	fabB H16_B1667 E6A55_27605	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617390.1; NZ_CP039288.1.;	reh:H16_B1667	400	H16_B1667	NA	GO:0004315; GO:0005829; GO:0006633	fatty acid biosynthetic process [GO:0006633]	unknown
Q0K0M3	unreviewed	Q0K0M3_CUPNH	Chitooligosaccharide deacetylase (EC 3.5.1.-)	H16_B1666	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	NA	reh:H16_B1666	243	H16_B1666	NA	GO:0004099; GO:0005975	carbohydrate metabolic process [GO:0005975]	unknown
Q0K0M4	unreviewed	Q0K0M4_CUPNH	Membrane protein	H16_B1665	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	NA	reh:H16_B1665	795	H16_B1665	NA	GO:0005886	NA	unknown
Q0K0M5	unreviewed	Q0K0M5_CUPNH	Outer membrane lipoprotein carrier protein LolA (Putative fatty acyl CoA synthetase)	H16_B1664 E6A55_27590	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617387.1; NZ_CP039288.1.;	reh:H16_B1664	199	H16_B1664	NA	NA	NA	unknown
Q0K0M6	unreviewed	Q0K0M6_CUPNH	Acyl-CoA synthetase (Predicted acyltransferase (EC 2.3.1.-))	H16_B1663 E6A55_27585	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617386.1; NZ_CP039288.1.;	reh:H16_B1663	324	H16_B1663	NA	GO:0005886; GO:0009247; GO:0016746	glycolipid biosynthetic process [GO:0009247]	unknown
Q0K0M7	unreviewed	Q0K0M7_CUPNH	Acyl-coenzyme A synthetase/AMP-(Fatty) acid ligase (EC 6.2.1.-) (Beta-hydroxyacyl-ACP dehydratase)	H16_B1662 E6A55_27580	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617385.1; NZ_CP039288.1.;	reh:H16_B1662	571	H16_B1662	NA	GO:0016874	NA	unknown
Q0K0M8	unreviewed	Q0K0M8_CUPNH	Hypothetical membrane spanning protein	H16_B1661	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	NA	reh:H16_B1661	220	H16_B1661	NA	GO:0016020	NA	unknown
Q0K0M9	unreviewed	Q0K0M9_CUPNH	Acyl carrier protein	H16_B1660	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	NA	reh:H16_B1660	136	H16_B1660	NA	NA	NA	unknown
Q0K0N0	unreviewed	Q0K0N0_CUPNH	Glycosyltransferase (EC 2.4.-.-)	H16_B1659 E6A55_27565	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617382.1; NZ_CP039288.1.;	reh:H16_B1659	284	H16_B1659	NA	GO:0016757	NA	unknown
Q0K0N1	unreviewed	Q0K0N1_CUPNH	Glycine zipper 2TM domain-containing protein	H16_B1658	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	NA	reh:H16_B1658	63	H16_B1658	NA	GO:0019867	NA	unknown
Q0K0N2	unreviewed	Q0K0N2_CUPNH	3-Hydroxyisobutyrate dehydrogenase (EC 1.1.1.31) (NAD(P)-dependent oxidoreductase)	H16_B1657 E6A55_27555	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	NA	reh:H16_B1657	292	H16_B1657	NA	GO:0008442; GO:0016054; GO:0050661; GO:0051287	organic acid catabolic process [GO:0016054]	unknown
Q0K0N3	unreviewed	Q0K0N3_CUPNH	Helix-turn-helix XRE-family like protein (XRE family transcriptional regulator)	H16_B1656 E6A55_27550	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617379.1; NZ_CP039288.1.;	reh:H16_B1656	83	H16_B1656	NA	GO:0003677	NA	unknown
Q0K0N4	unreviewed	Q0K0N4_CUPNH	Type II toxin-antitoxin system HipA family toxin (Uncharacterized protein related to capsule biosynthesis enzymes)	hipA H16_B1655 E6A55_27545	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617378.1; NZ_CP039288.1.;	reh:H16_B1655	451	H16_B1655	NA	GO:0004674; GO:0005829	NA	unknown
Q0K0N5	unreviewed	Q0K0N5_CUPNH	LysR family transcriptional regulator	H16_B1654	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	NA	reh:H16_B1654	56	H16_B1654	NA	GO:0016020	NA	unknown
Q0K0N6	unreviewed	Q0K0N6_CUPNH	LysR family transcriptional regulator (Transcriptional regulator, LysR-family)	H16_B1653 E6A55_27540	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617376.1; NZ_CP039288.1.;	reh:H16_B1653	311	H16_B1653	NA	GO:0003700; GO:0005829	NA	unknown
Q0K0N8	unreviewed	Q0K0N8_CUPNH	3-keto-5-aminohexanoate cleavage protein (Uncharacterized conserved protein)	H16_B1651 E6A55_27530	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617374.1; NZ_CP039288.1.;	reh:H16_B1651	293	H16_B1651	NA	GO:0043720	NA	unknown
Q0K0N9	unreviewed	Q0K0N9_CUPNH	Hydroxyquinol 1,2-dioxygenase	H16_B1650 E6A55_27525	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_010810153.1; NZ_CP039288.1.;	reh:H16_B1650	77	H16_B1650	NA	NA	NA	unknown
Q0K0P0	unreviewed	Q0K0P0_CUPNH	Histone-like nucleoid-structuring protein	H16_B1649 E6A55_27520	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617373.1; NZ_CP039288.1.;	reh:H16_B1649	106	H16_B1649	NA	GO:0003677; GO:0006355; GO:0030527	regulation of DNA-templated transcription [GO:0006355]	unknown
Q0K0P1	unreviewed	Q0K0P1_CUPNH	Uncharacterized protein	H16_B1648	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	NA	reh:H16_B1648	185	H16_B1648	NA	NA	NA	unknown
Q0K0P2	unreviewed	Q0K0P2_CUPNH	Response regulator	H16_B1647 E6A55_27510	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_010810150.1; NZ_CP039288.1.;	reh:H16_B1647	229	H16_B1647	NA	GO:0000156; GO:0000976; GO:0005829; GO:0006355; GO:0032993	regulation of DNA-templated transcription [GO:0006355]	unknown
Q0K0P4	unreviewed	Q0K0P4_CUPNH	VOC family protein	H16_B1645 E6A55_27500	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_010810148.1; NZ_CP039288.1.;	reh:H16_B1645	136	H16_B1645	NA	NA	NA	unknown
Q0K0P6	unreviewed	Q0K0P6_CUPNH	4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase (EC 3.5.1.n3) (Predicted xylanase/chitin deacetylase (EC 3.5.1.-))	H16_B1643 E6A55_27490	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617369.1; NZ_CP039288.1.;	reh:H16_B1643	298	H16_B1643	NA	GO:0016798; GO:0016810; GO:0045493	xylan catabolic process [GO:0045493]	unknown
Q0K0P7	unreviewed	Q0K0P7_CUPNH	Bifunctional UDP-4-keto-pentose/UDP-xylose synthase (dTDP-glucose 4-6-dehydratase (EC 4.2.1.46))	H16_B1642 E6A55_27485	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617368.1; NZ_CP039288.1.;	reh:H16_B1642	350	H16_B1642	NA	GO:0008460; GO:0016831	NA	unknown
Q0K0P8	unreviewed	Q0K0P8_CUPNH	Formyl transferase (EC 2.1.2.-) (Formyltransferase)	H16_B1641 E6A55_27480	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617367.1; NZ_CP039288.1.;	reh:H16_B1641	313	H16_B1641	NA	GO:0004479; GO:0005829	NA	unknown
Q0K0P9	unreviewed	Q0K0P9_CUPNH	Glycosyltransferase involved in cell wall biogenesis (EC 2.4.1.-)	H16_B1640	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	NA	reh:H16_B1640	323	H16_B1640	NA	GO:0005886; GO:0099621	NA	unknown
Q0K0Q0	unreviewed	Q0K0Q0_CUPNH	DegT/DnrJ/EryC1/StrS aminotransferase family protein (Predicted pyridoxal phosphate-dependent enzyme apparently involved in regulation of cell wall biogen)	H16_B1639 E6A55_27470	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617365.1; NZ_CP039288.1.;	reh:H16_B1639	390	H16_B1639	NA	GO:0000271; GO:0019180; GO:0030170	polysaccharide biosynthetic process [GO:0000271]	unknown
Q0K0Q1	unreviewed	Q0K0Q1_CUPNH	4-amino-4-deoxy-L-arabinose transferase (Hypothetical membrane spanning protein)	H16_B1638 E6A55_27465	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617364.1; NZ_CP039288.1.;	reh:H16_B1638	123	H16_B1638	NA	GO:0005886; GO:0022857; GO:0042221	response to chemical [GO:0042221]	unknown
Q0K0Q2	unreviewed	Q0K0Q2_CUPNH	4-Amino-4-deoxy-L-arabinose transferase or related glycosyltransferase of PMT family (EC 2.4.1.-) (Glycosyltransferase family 39 protein)	H16_B1637 E6A55_27460	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617363.1; NZ_CP039288.1.;	reh:H16_B1637	579	H16_B1637	NA	GO:0005886; GO:0009103; GO:0010041; GO:0016763	lipopolysaccharide biosynthetic process [GO:0009103]; response to iron(III) ion [GO:0010041]	unknown
Q0K0Q3	unreviewed	Q0K0Q3_CUPNH	DUF3108 domain-containing protein	H16_B1636 E6A55_27455	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617362.1; NZ_CP039288.1.;	reh:H16_B1636	297	H16_B1636	NA	NA	NA	unknown
Q0K0Q4	unreviewed	Q0K0Q4_CUPNH	Amino acid ABC transporter permease (Hypothetical membrane associated protein)	H16_B1635 E6A55_27450	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617361.1; NZ_CP039288.1.;	reh:H16_B1635	103	H16_B1635	NA	NA	NA	unknown
Q0K0Q5	unreviewed	Q0K0Q5_CUPNH	ABC-type transporter, periplasmic component: PAAT family (Amino acid ABC transporter substrate-binding protein)	H16_B1634 E6A55_27445	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617360.1; NZ_CP039288.1.;	reh:H16_B1634	312	H16_B1634	NA	GO:0030288	NA	unknown
Q0K0Q6	unreviewed	Q0K0Q6_CUPNH	LIPOPROTEIN	H16_B1633 E6A55_27435	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617359.1; NZ_CP039288.1.;	reh:H16_B1633	173	H16_B1633	NA	NA	NA	unknown
Q0K0Q7	unreviewed	Q0K0Q7_CUPNH	DUF3141 domain-containing protein	H16_B1632 E6A55_27430	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617358.1; NZ_CP039288.1.;	reh:H16_B1632	773	H16_B1632	NA	NA	NA	unknown
Q0K0Q8	unreviewed	Q0K0Q8_CUPNH	Phosphate acetyltransferase (Phosphotransacetylase (EC 2.3.1.8))	pta1 H16_B1631 E6A55_27425	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617357.1; NZ_CP039288.1.;	reh:H16_B1631	312	H16_B1631	NA	GO:0008959	NA	unknown
Q0K0R1	unreviewed	Q0K0R1_CUPNH	EF-hand domain-containing protein	H16_B1628 E6A55_27410	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617354.1; NZ_CP039288.1.;	reh:H16_B1628	120	H16_B1628	NA	GO:0005509	NA	unknown
Q0K0R2	unreviewed	Q0K0R2_CUPNH	GNAT family N-acetyltransferase	H16_B1627 E6A55_27405	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617353.1; NZ_CP039288.1.;	reh:H16_B1627	178	H16_B1627	NA	GO:0016747	NA	unknown
Q0K0R3	unreviewed	Q0K0R3_CUPNH	Response regulator transcription factor (Response regulator, NarL-family)	H16_B1626 E6A55_27400	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617352.1; NZ_CP039288.1.;	reh:H16_B1626	216	H16_B1626	NA	GO:0000160; GO:0003677; GO:0006355	phosphorelay signal transduction system [GO:0000160]; regulation of DNA-templated transcription [GO:0006355]	unknown
Q0K0R5	unreviewed	Q0K0R5_CUPNH	Hypothetical membrane associated protein	H16_B1624 E6A55_27390	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	NA	reh:H16_B1624	158	H16_B1624	NA	NA	NA	unknown
Q0K0R6	unreviewed	Q0K0R6_CUPNH	Uncharacterized protein	H16_B1623 E6A55_27385	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	NA	reh:H16_B1623	141	H16_B1623	NA	NA	NA	unknown
Q0K0R7	unreviewed	Q0K0R7_CUPNH	Hypothetical membrane spanning protein	H16_B1622	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	NA	reh:H16_B1622	136	H16_B1622	NA	GO:0016020	NA	unknown
Q0K0R8	unreviewed	Q0K0R8_CUPNH	HlyD family secretion protein (Multidrug resistance efflux pump)	H16_B1621 E6A55_27375	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617347.1; NZ_CP039288.1.;	reh:H16_B1621	392	H16_B1621	NA	GO:0016020	NA	unknown
Q0K0R9	unreviewed	Q0K0R9_CUPNH	Efflux transporter outer membrane subunit (Outer membrane protein (Porin))	H16_B1620 E6A55_27370	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617346.1; NZ_CP039288.1.;	reh:H16_B1620	464	H16_B1620	NA	GO:0005886; GO:0015562	NA	inner membrane
Q0K0S0	unreviewed	Q0K0S0_CUPNH	Carboxymuconolactone decarboxylase family protein	H16_B1619 E6A55_27365	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617345.1; NZ_CP039288.1.;	reh:H16_B1619	136	H16_B1619	NA	GO:0051920	NA	unknown
Q0K0S1	unreviewed	Q0K0S1_CUPNH	Probable extra-cytoplasmic solute receptor (Tripartite tricarboxylate transporter substrate binding protein)	H16_B1618 E6A55_27360	Cupriavidus necator ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337 Ralstonia eutropha	381666	WP_011617344.1; NZ_CP039288.1.;	reh:H16_B1618	332	H16_B1618	NA	NA	NA	unknown
